global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
5018.57181799309	-4.096471263894273	25186063.09235447	16.78107681591154	12016.27495320638	16.673867543539018	144390863.751055	278.01785885948385	5001.812974752047	-4.395202944199809	25018133.03439792	19.31780892070267	5092.322627470908	8478.304355074804	1.114898	32.766602	0.02743962	0.0197539	-0.1084044358	0.0233003593	-0.0383427523	0.0796000765	-0.1615370944	-0.0405799925	-0.1327588788	-0.0486050483	-0.1259002364	-0.0847723352	0.1397893628	-0.067349477	-0.1152116243	-0.0791825099	0.0919965661	-0.0864847427	-0.1606125747	0.0843880245	0.1422050872	-0.1075156178	0.0760076887	0.1197887841	-0.0565774606	0.0380403703	-0.0452910494	0.0313598463	-0.1088699244	0.057130051	0.033621971	-0.1176706938	-0.199743257	-0.015933229	-0.0055846813	0.1244012139	0.0881881738	-0.0295350236	0.0315514067	0.0790849531	-0.0848250053	0.0678620209	0.1895494095	-0.0101215367	0.0266923093	0.0498040485	-0.0373393742	-0.0582409862	0.2212771523	0.0127946498	-0.1625365788	0.0557808343	0.0425570937	0.0715835619	0.1393957132	-0.1108655669	0.0046915485	0.0632437459	-0.1055139636	-0.0647867084	0.0912973187	-0.0523211186	-0.0364884615	-0.1412832197	-0.0181682697	0.0813998495	-0.058587192	0.1984587892	-0.1076460142	-0.0940640276	-0.0342968572	0.1251732343	0.0779142396	0.0465854877	0.0377757242	0.0084086296	-0.0750646045	-0.2256705206	0.0004711128	0.0041756603	0.0365194128	0.0036035044	-0.0159600799	0.1596723249	0.0241558479	0.1587211787	0.1137525618	-0.0020423098	0.1115050212	-0.0145365549	0.060111576	-0.0467706063	0.0	-0.146647115	-0.0	0.146647115	0.0	0.0	-0.0118773	2.3000000000002185e-06	0.00014107025529	5.290000000001005e-12	-0.00135977	-0.01693137	1.8489744529e-06	0.0002866712900769	0.00397728	0.01020635	1.5818756198399997e-05	0.0001041695803224	-0.000385384	0.0	1.4852082745600002e-07	0.0	0.000118395	5.991999999999993e-06	3.590406399999992e-11	1.4017376025e-08	0.000504433	0.0	2.54452651489e-07	0.0
5021.061270456677	2.4894524635874404	25211056.281680025	6.197373568461576	11987.86279408137	-28.412159125011385	143708854.36972037	807.2507861449677	5007.268721342687	5.455746590640047	25072740.047736827	29.76517086128049	5095.597225767763	8457.529266854272	1.105553	32.491951	0.03757898	0.0202037	0.0882171044	0.0604627269	-0.1202129316	0.0556975161	0.1694313731	-0.0877087317	-0.0154503037	0.0857741683	0.1010444336	0.0442905235	-0.010849398	0.0680934519	-0.1266852662	0.0110840632	0.0821565053	-0.0118764699	0.0456138488	0.0040763649	-0.1537038915	-0.1858519043	0.0972689593	-0.174958969	0.2014168651	-0.0561004282	0.1952958061	0.01971962	-0.0985177465	0.0788139815	0.0888273128	-0.0313732648	-0.1867176591	-0.1528445721	0.0373305572	0.1430563656	-0.1400612872	-0.0757416711	0.023405317	-0.0090317484	-0.0247993188	0.0004936915	0.1024464896	-0.1700450166	-0.1572637987	-0.0414246159	-0.011324367	0.0215699416	-0.0666820414	-0.016232025	-0.0114304071	0.2141000448	-0.0725922748	-0.0157498339	-0.0310521426	-0.1044600118	-0.0019353342	0.0677260996	0.0784158726	0.092498791	-0.2908347575	0.0939059736	-0.0173219029	-0.1027071348	-0.0098691297	0.1359844737	-0.0037664608	0.065706315	-0.2449913699	0.0788958916	0.0724963997	-0.0512699524	0.1623814611	0.0391190718	-0.0058202796	0.0123233339	-0.0611665664	-0.0556124315	0.1888607797	-0.1521606605	-0.0235977948	-0.0149766275	0.0415479781	-0.0472313815	0.0015978504	-0.1027613521	0.1904872436	-0.0037796549	0.0140528795	0.0013076764	-0.0045125362	-0.106247698	-0.0049528805	-0.1463125564	0.0148360426	0.1453104072	-0.0246515112	0.0	-0.0143817	-0.0025044	0.00020683329489	6.272019360000002e-06	-0.0112615	-0.00990173	0.00012682138225	9.804425699290002e-05	0.00807248	0.0040952	6.51649333504e-05	1.6770663040000003e-05	-0.00029564	8.9744e-05	8.740300960000002e-08	8.053985536e-09	0.000450204	0.000331809	1.1009721248100003e-07	2.02683641616e-07	0.000504433	0.0	2.54452651489e-07	0.0
5007.38103579811	-13.680234658567317	25073864.837670557	187.1488203134664	11992.197899182638	4.335105101268709	143812810.45316046	18.79313623904599	4999.468904355912	-7.799816986775113	24994689.3256217	60.837145027185606	5090.276942016752	8470.78255375422	1.216111	35.741234	0.04157792	0.0199814	0.076711335	-0.1699242839	0.0955826586	-0.1417601	-0.0095267235	-0.0266436158	-0.0061706511	-0.0601553074	0.0136912285	0.0922943553	-0.0148375083	0.0271217559	-0.0333881236	-0.0736840416	-0.1518055418	-0.0817060568	-0.1602749447	-0.2128108987	0.01481144	-0.0705651736	-0.1551136645	-0.0798732483	0.0721225967	-0.0491806202	0.0531304833	-0.055438504	-0.0533679132	0.147230897	0.0013378895	-0.0638101863	0.1598042201	-0.0424281355	0.0462111572	-0.08860008	-0.2691106577	0.0972233577	0.0846785549	-0.156406554	-0.1662760193	0.0814563278	0.182855328	0.204365255	0.0418585764	-0.0231210481	0.0261136122	0.0638215382	0.0726260479	0.0828943919	0.106857572	0.0239946384	0.0669392106	0.004973607	0.20402704	0.0537446969	-0.1522808722	-0.0905421028	0.1029281538	0.0422870906	-0.0545020288	0.0554905406	0.0965188246	-0.0484886408	0.04763631	0.0941966628	-0.0947856856	-0.1064239575	0.080708106	0.097489959	0.0691290878	-0.175877773	-0.0133788432	-0.0108670291	-0.1805376784	0.2487188684	-0.1125270282	-0.2666179669	-0.2247519732	0.0394564095	-0.0067929029	0.0861987694	0.0393353601	-0.0303244069	0.0155646108	-0.0041156995	-0.0313512734	-0.1351842275	0.1436106583	0.0752055892	-0.0393821814	0.2250124327	-0.0099001096	-0.1453104072	0.0295198472	0.1413246524	-0.0486014302	0.0	-0.0118684	0.0025133	0.0001408589185599	6.316676890000007e-06	0.00355693	0.01481843	1.2651751024899998e-05	0.0002195858676649	0.00300059	-0.00507189	9.0035403481e-06	2.57240681721e-05	-0.000385384	-8.9744e-05	1.4852082745600002e-07	8.053985536e-09	0.000208671	-0.000241533	5.8338190089e-08	4.3543586241e-08	0.000452224	-5.2209e-05	2.04506546176e-07	2.725779681e-09
5015.678157019293	8.29712122118326	25157027.37480045	68.8422205590096	11958.45302995046	-33.744869232177734	143004598.86953133	1138.7161994967755	5000.450499412094	0.9815950561824138	25004505.197070666	0.9635288543217562	5090.252721671259	8411.500656475724	1.140546	33.520409	0.039429955	0.0226702	0.0104156981	0.0441406069	-0.1272641885	-0.0785864973	0.0231809331	0.1163698971	-0.0807557153	-0.103370317	0.1870453876	-0.057847329	0.2141155016	-0.0311724838	0.1527577856	0.0144685605	-0.0261568657	0.0914525037	-0.0068860943	-0.0699807345	-0.0924468233	-0.0130345113	-0.0778116571	0.1630919731	0.1728466538	0.1153099086	0.0058060843	-0.169443364	-0.115926516	-0.1340550124	-0.0826146425	0.0384793843	-0.1401464184	0.2001073481	0.0480884633	0.0087339848	0.1384648714	-0.1485585316	0.0148103921	0.2057280965	-0.1824642991	0.0837963866	0.0179861304	-0.0181714358	-0.1460607777	-0.0411370825	0.0171886463	0.0188239286	-0.0782296393	-0.025770284	0.0966093955	0.0269837517	-0.1035021271	-0.0003283916	-0.1064907336	0.1315729532	0.0352191856	-0.1198121751	-0.137476025	0.1439228053	-0.0313455195	-0.1014495261	0.1757974837	-0.1027449028	-0.0330779345	-0.1325669357	0.0988626678	0.1829198088	0.0817048443	-0.0321931373	-0.1076108866	0.0289517631	-0.0159192239	0.1754188146	-0.0118704318	-0.3263242069	-0.0397640101	-0.0846397446	0.0246158229	-0.1691091157	-0.0349617363	-0.024414923	0.0921047261	-0.0635674909	0.0654305712	-0.1236813462	0.0232458874	0.0860433044	-0.075384162	-0.0363371942	0.0847446775	0.0924868499	-0.0148360426	-0.14364524	0.0439007383	0.1347625119	-0.0711681327	0.0	-0.0118623	6.1000000000002025e-06	0.0001407141612899	3.721000000000247e-11	0.0148403	0.01128337	0.00022023450409	0.0001273144385569	0.017127	0.0141264099999999	0.000293334129	0.000199555459488	-0.000385384	0.0	1.4852082745600002e-07	0.0	-1.94005e-05	-0.0002280715	5.201660911225e-08	3.7637940025e-10	0.000504434	5.221000000000002e-05	2.54453660356e-07	2.7258841000000022e-09
5019.136642729915	3.4584857106219715	25191732.638394125	11.961123410576365	12029.7993256251	71.3462956746389	144716071.8148101	5090.293906492997	5011.34324557595	10.892746163855918	25113561.1249797	118.6519189901978	5101.274681533456	8461.648991917391	1.129995	33.210308	0.041225905	0.0279074	0.0662766644	-0.0887589054	0.150468371	0.003782119	-0.160696382	0.0626241301	-0.0832803251	-0.1071375221	-0.0932012922	-0.0265650047	-0.0618616088	0.0747934522	0.1142017949	-0.0431846191	-0.1367235763	-0.0105788237	-0.0937669831	-0.0100142529	-0.0636516448	-0.0299167773	0.2199875714	0.0122687164	-0.1306658238	0.1582421351	0.1053919818	-0.1222446759	-0.0094827476	-0.0664610063	0.1066524908	0.0235588523	0.0820306114	0.0943893368	0.246956746	0.0845477989	-0.0209741666	0.0604320223	0.039059429	-0.124827573	-0.0042003525	0.1355618876	-0.2213257122	0.0025323226	-0.0029743134	0.1201158835	-0.0802151767	-0.1250017181	-0.0732888806	0.2163140386	-0.109814782	0.0956458698	0.0412384627	-0.1219594005	-0.081420473	-0.1048049894	-0.1277096978	0.1790673567	-0.0633520143	-0.1856084693	-0.0951845251	-0.1411433981	0.1081412854	0.020621352	-0.036018724	-0.0016699078	0.0767865994	-0.0335384642	0.036701485	0.3217896512	-0.0224032819	0.0597763998	-0.036427156	0.0612264461	-0.1160080888	-0.0811760971	0.1848535963	0.0736815508	-0.01674832	0.0116321546	0.1473682528	-0.0404518252	-0.1173564023	-0.1076741335	-0.0411055046	0.181298933	0.1214743529	-0.0803402747	-0.0027271076	0.1230000969	-0.1750517238	-0.0804031182	-0.0197550473	-0.1413246524	0.0578311484	0.1257436153	-0.091709361	0.0	-0.0118847	-2.2400000000000544e-05	0.00014124609409	5.017600000000243e-10	0.0176628	0.0028224999999999	0.0003119745038399	7.966506249999993e-06	-0.0107977	-0.0279247	0.00011659032529	0.00077978887009	-0.000547331	-0.0001619469999999	2.99571223561e-07	2.6226830808999986e-08	2.77786e-05	4.71791e-05	2.2258674768099997e-09	7.716506179599998e-10	0.000504434	0.0	2.54453660356e-07	0.0
5030.023883828159	10.887241098243976	25301140.27188172	118.5320187312927	12028.958092689514	-0.8412329355851398	144695832.79568055	0.707672851913192	5003.401833330054	-7.941412245896572	25034029.905770544	63.06602845927604	5092.301816213587	8472.833970717169	1.195214	35.127071	0.034379495	0.0173274	-0.1285016119	-0.0756562894	-0.1792001222	0.0299024488	-0.109434478	-0.1157730542	0.1293177627	0.143736013	-0.0974230768	0.0253410138	0.1767650616	0.0228737979	0.0218367434	-0.1052073409	0.0165481004	-0.110460934	0.0803661126	0.1040605192	0.1827216116	0.0452134496	-0.0001331592	-0.0127539169	-0.0711231086	-0.1104407692	0.0886406573	0.083147654	-0.1598456149	0.0955924933	-0.1082688572	-0.0309378404	0.1260606927	-0.1297479132	-0.1504106871	-0.0483918244	-0.1758851867	-0.0220635677	-0.0164948495	0.0859436882	-0.0225992405	0.2453525617	0.0260103541	-0.1784903352	-0.060134866	-0.0455973227	-0.0074730439	-0.1200314915	0.0417386082	-0.1849948637	0.0385247565	-0.1350332021	0.0107966003	0.0599243742	-0.3299247361	0.0593543808	0.0546611395	-0.0473568227	0.0310812103	-0.092766585	-0.0268083671	0.1442327563	-0.0326952524	-0.1783342943	0.0464436159	-0.0390221232	-0.1272020341	-0.207131006	0.0158606591	-0.0316253967	0.1679324377	-0.1919639325	0.0546767631	0.0283370571	0.0429049683	-0.0862477539	0.1341126639	-0.1817439123	0.1730469295	-0.0868148333	-0.0652723841	-0.0681758789	-0.0425081413	0.1347722367	0.0992869845	-0.0023489735	-0.1303408271	0.0581020256	-0.2422833373	-0.180125078	-0.0821198846	-0.0903742071	-0.0246515112	-0.1383592329	0.0711681327	0.1144323794	-0.1096405033	0.0	-0.0118726	1.2099999999999264e-05	0.00014095863076	1.4640999999998218e-10	0.00519824	-0.01246456	2.70216990976e-05	0.0001553652559936	-0.0168528	-0.0060551	0.00028401686784	3.666423601000001e-05	-0.000385384	0.0001619469999999	1.4852082745600002e-07	2.6226830808999986e-08	-3.42751e-05	-6.20537e-05	3.850661683690001e-09	1.17478248001e-09	0.000597388	9.295400000000002e-05	3.56872422544e-07	8.640446116000004e-09
5008.636222098948	-21.38766172921169	25086436.80532162	457.4320742431862	11992.89536333084	-36.06272935867492	143829539.19580233	1300.5204487970336	4998.838813993132	-4.56301933692157	24988389.488284264	20.821145469120168	5088.937851008593	8455.172984695986	1.212186	35.625893	0.049219144	0.0282771	-0.0705317929	0.2135640709	0.0980438378	-0.0164662531	-0.0019148074	0.0944162554	0.085634449	-0.0205937203	0.0853236871	-0.1145664932	-0.0627799492	-0.2422411461	0.0066092408	0.0125920375	-0.0368325098	-0.0162067531	-0.0529646349	0.0601396652	0.0746720615	-0.0249163192	-0.0604565845	-0.0983744843	0.3183766784	0.0600895147	-0.1126128464	-0.0331976249	0.0307112208	-0.1522762406	0.0968441009	0.0893128525	0.046863926	0.1546732959	-0.1287506778	-0.0864409125	0.0574452755	0.0003326893	0.2185076329	-0.0412857202	0.0881300358	0.009624374	-0.0099273121	-0.0933254072	-0.0090388527	0.0307969506	0.1000387655	0.0465177672	-0.0897828318	0.1005674103	0.0832626105	-0.0367091186	0.2368647684	-0.1397848403	-0.0268159661	0.0934428986	-0.0169415822	-0.018335565	0.0770763164	0.3470890814	-0.0469653606	-0.0648648915	0.0360539697	0.0714657649	-0.1194754673	0.0080419095	0.1073286209	0.066464152	0.1687068159	-0.0848038192	0.0415212811	0.0070619742	-0.0960084049	0.1882826048	0.0155356192	0.0781206786	0.0887591891	0.0788060864	0.069500853	-0.0145153895	0.0333930789	-0.0247337515	0.0713508881	-0.1127147887	-0.1301131204	0.0557408249	-0.130525911	-0.2054498451	-0.1516335245	0.1151179489	-0.0036660715	0.0451846511	-0.0295198472	-0.1347625119	0.0837748356	0.101035011	-0.124451232	0.0	-0.0007891709999999	0.0110834290000001	6.227908672408422e-07	0.000122842398398	0.00672421	0.00152597	4.52150001241e-05	2.328584440900002e-06	-0.00957826	0.00727454	9.17430646276e-05	5.291893221160002e-05	-0.000823329	-0.000437945	6.778706422410001e-07	1.9179582302500002e-07	0.000107508	0.0001417831	2.0102447445610005e-08	1.1557970064e-08	0.000604364	6.976000000000009e-06	3.6525584449600004e-07	4.8664576000000124e-11
5028.578278561453	19.942056462505207	25286599.503620066	397.6856159537457	12012.179749806724	19.284386475885185	144292462.34166673	371.88756175130345	5007.31304993137	8.474235938238053	25073183.980013	71.81267473692537	5097.010572101861	8515.676979418256	1.257005	36.943115	0.081791079	0.0374984	0.0594674422	-0.11845458	0.054807921	-0.1640565029	-0.1632400579	0.041592356	-0.0590206398	-0.1374249522	-0.044973079	-0.0049018396	0.1135874339	0.1077063475	0.1410340685	-0.1369908092	-0.1081993757	-0.0626433635	0.1243580039	-0.0655465431	0.0906753394	0.0476493107	0.0991016414	0.0956302158	-0.1251009358	0.0177922663	0.1085414496	-0.1836964934	-0.0809341453	-0.1191103963	0.0003262818	-0.038661305	0.0644104771	-0.1458223434	0.0823896676	-0.0079700914	0.0569056601	0.2211523113	-0.0036201946	0.0756208495	0.0390070698	-0.0597558114	-0.0326768679	-0.0809571968	0.0739866092	0.0601782005	0.1030689768	0.0608363739	-0.2390936656	-0.1918914136	-0.0887373345	-0.0829741775	0.1811864872	0.0849047586	0.2425391037	0.0220870515	-0.0457486109	0.0349075623	-0.1343317768	-0.1500782167	-0.0687131625	-0.006378428	0.1513609786	-0.0326550541	-0.1252026936	-0.127160315	-0.077966334	-0.1117213512	-0.1324191435	0.1043368235	-0.0253397463	0.1116433319	-0.1533268554	-0.0106969302	0.1012483648	0.0414362792	0.0395442807	0.0366477046	0.0434736131	0.154843719	0.0656795691	-0.100337502	0.0727622101	0.1929147533	-0.2126003222	-0.1824671947	-0.1089539854	-0.1176620065	0.1367275781	0.0546174814	-0.0140288718	0.1447842308	-0.0343545006	-0.1305509005	0.0955218954	0.0857957478	-0.1357200277	0.0	-0.0118715	-0.0110823290000001	0.00014093251225	0.0001228180160642	-0.00432109	-0.0110453	1.86718187881e-05	0.00012199865209	0.0195393	0.02911756	0.0003817842444899	0.0008478323003536	-0.000385384	0.000437945	1.4852082745600002e-07	1.9179582302500002e-07	-2.66368e-05	-0.0001341448	1.799482736704e-08	7.095191142399998e-10	0.000643192	3.8827999999999975e-05	4.13695948864e-07	1.507613583999998e-09
5015.267904579371	-13.310373982081728	25152912.15470396	177.1660555428782	12013.245948672296	1.0661988655720052	144318078.22329134	1.136780020947031	5004.731864410323	-2.581185521046791	25047341.03464403	6.662518694061594	5095.788581744663	8464.096092124752	1.124367	33.044907	0.030882565	0.0211681	-0.0695179715	-0.0538296204	0.0481367994	0.1579797537	-0.0522444056	-0.0377116799	-0.0202764515	-0.0223474554	-0.2406127698	-0.0116534676	-0.0561388199	0.0506020845	-0.0354718824	0.0773701586	0.0476273931	0.04510284	0.0380833942	0.0267991722	-0.1893515482	0.071418028	0.0549190713	-0.1030397939	-0.1953931515	-0.0379128851	0.0502893773	0.0408813782	-0.0119998014	-0.0674625696	0.0114428649	0.0894010745	-0.0373139306	0.08139554	0.1360920117	0.0796797719	0.0940448006	-0.1206288659	-0.1472051912	-0.0551257119	0.0683479469	0.1502209666	-0.1565080982	0.1087442249	-0.0191470836	0.0787804345	0.037947183	0.1294025471	-0.0598380904	0.0649307932	0.0120639043	0.0272023573	-0.0877183254	0.2492265778	-0.1363518529	-0.0746991706	-0.1459458939	0.1287302883	0.1128395913	-0.1728234812	0.0173528391	0.025750266	-0.0587454059	0.0075392355	-0.0506795602	-0.0426699463	0.1292635744	0.0035224205	0.0231807448	0.0486614952	-0.1670204905	0.0441660323	0.1331529666	-0.0979663892	-0.0629993784	-0.1582830323	0.1863183252	0.0434258919	-0.1030077128	-0.0088157913	0.0985317651	0.0792660755	-0.0272931354	-0.1005983145	-0.0580155127	-0.0526514222	0.0419560461	0.0061968655	0.0810754262	-0.2743005479	-0.2109338882	0.0023405054	-0.0391499549	-0.1257436153	0.1062887712	0.0689924054	-0.1431261759	0.0	-0.0118697	1.7999999999997185e-06	0.00014088977809	3.2399999999989865e-12	-0.00316839	0.0011526999999999	1.00386951921e-05	1.328717289999999e-06	0.00040552	-0.01913378	1.644464704e-07	0.0003661015370884	-0.000385384	0.0	1.4852082745600002e-07	0.0	4.64909e-05	7.31277e-05	5.34766050729e-09	2.16140378281e-09	0.000504434	-0.000138758	2.54453660356e-07	1.9253782564e-08
5013.724732906167	-1.5431716732036875	25137435.69735502	2.3813788129782685	12033.122062206268	19.876113533971875	144796026.56395525	395.0598892153399	4985.921000214007	-18.810864196316288	24859408.22037505	353.84861181225403	5076.253628242765	8472.519843326463	1.095325	32.191376	0.047654208	0.0315899	-0.1023174303	-0.1025900291	0.0504788314	0.0984154653	0.0767142052	-0.1477652798	0.2152512588	0.1290375336	-0.0884016236	0.1151406495	-0.0733553835	-0.0088477869	-0.1360294476	0.0897447169	-0.0675897247	0.1185587851	0.0020323356	0.1086753808	0.0844575713	-0.0503944196	-0.1766281528	0.063331468	-0.023756346	0.008315491	0.004985444	-0.012802043	0.0048458899	-0.0043146071	0.051099671	0.1567274195	-0.0623070517	-0.1864973718	-0.1311720714	-0.0151244611	0.0349356932	-0.1032487505	0.1952857089	0.0462710786	0.0027553825	0.0309544903	-0.1652425785	-0.116968515	0.1312850993	0.1739785119	0.2089991115	-0.0301763979	0.0615074447	-0.1539233529	0.0807996594	0.1018173766	-0.1526212928	-0.0217930774	0.0149523581	-0.0651892629	-0.1087520392	-0.153470036	-0.0071469305	0.0061189899	0.060357978	0.0035652767	0.0121320594	0.0438519668	-0.0031926267	0.012771135	0.0794073717	-0.159658535	-0.1301146169	-0.1754234627	0.0078630655	-0.054904929	0.1067768861	0.2616478885	-0.0743359658	-0.0440926724	0.1088684017	0.0740444707	0.0498787085	0.2378814218	0.1125184133	0.0325787992	0.2136177997	0.0484015665	0.1689118075	-0.0918383288	0.0867388888	0.0632694134	0.0082211361	0.013277704	-0.0875319161	-0.0314677759	-0.0439007383	-0.1203625908	0.1159649805	0.0509313134	-0.1464588945	0.0	-0.0119073	-3.7599999999998746e-05	0.0001417837932899	1.4137599999999054e-09	-0.000609715	0.002558675	3.717523812250001e-07	6.546817755624999e-06	0.000447058	4.153800000000004e-05	1.9986085536400002e-07	1.725405444000003e-09	-0.000594655	-0.000209271	3.53614569025e-07	4.379435144100001e-08	-0.00010375	-0.0001502409	2.257232803281e-08	1.07640625e-08	0.00104525	0.000540816	1.0925475624999998e-06	2.92481945856e-07
5007.671278910836	-6.053453995331438	25076771.63762849	36.64430527359415	12001.726949850718	-31.395112355550737	144041449.778773	985.6530798176544	4996.163770699681	10.242770485673644	24961652.423652053	104.91434722218712	5086.21744560872	8424.760223990412	1.203158	35.360546	0.0601297585	0.0246975	-0.042316571	0.1481840818	0.002178291	0.0762599807	0.0665247022	0.2792932791	-0.028149104	-0.1023425628	0.0929239712	-0.1567840201	-0.0683562086	-0.0884301671	-0.1441232904	-0.0217656054	0.1350382709	-0.0254474996	0.2268709425	-0.1468136161	0.0902135889	-0.0007318329	0.0832662735	-0.03210128	0.1959043023	-0.1998226319	0.033637376	-0.1123822083	0.0629802893	-0.0419039302	-0.0461363214	0.1574648436	0.0313689142	0.0443385528	0.1061609621	-0.1236432217	0.172314445	0.2384401376	-0.0430863362	-0.0234938335	0.1135012214	-0.1270781084	0.1192129631	-0.1081037767	0.1051600559	-0.0272889274	-0.2281998969	-0.0200680384	0.181860482	-0.1703969268	0.0342336789	-0.2237220904	-0.121513536	-0.0730097414	0.0709073504	0.0215778624	-0.1300892728	0.0992163709	-0.0255344281	0.1957764527	-0.1059082999	0.1959937422	0.082981499	0.0592926164	0.0122475092	-0.0617372886	0.1488891698	0.0214891779	0.018365991	-0.0524639875	-0.1682303324	0.1623541778	-0.2618072448	-0.148813346	0.0819812803	0.2168123183	-0.0470325261	-0.0369728183	0.1394613421	0.1214007361	-0.0400008069	0.069075703	-0.1916159389	0.1236129493	0.1711227855	-0.0305565546	-0.1447871235	0.1906026828	-0.0387330936	0.0871667862	-0.0855843985	0.1053986684	-0.0486014302	-0.1144323794	0.124451232	0.03194173	-0.145623333	0.0	-0.00504807	0.0068592299999999	2.54830107249e-05	4.704903619289999e-05	-0.0115563	-0.010946585	0.00013354806969	0.0001198277231622	0.0108968	0.010449742	0.0001187402502399	0.0001091971078665	-0.000290782	0.000303873	8.455417152400002e-08	9.233880012900001e-08	7.792029999999998e-06	0.00011154203	1.24416244565209e-08	6.071573152089995e-11	0.0008231809999999	-0.000222069	6.776269587608354e-07	4.931464076104439e-08
5015.272688667554	7.601409756717658	25152960.141694672	57.7814302895224	11962.418529510498	-39.30842034021953	143099457.07517612	1545.1519096433842	5001.396535263254	5.232764563573255	25013967.30294328	27.381824977788	5089.797257767947	8452.09486640897	1.195426	35.133301	0.0213281315	0.0109273	0.0982004722	-0.0436343108	-0.1180209957	-0.2066646111	-0.0786585263	0.0673082953	0.0262052842	0.0886120017	0.086081426	-0.0062566576	0.065126539	0.1643162544	-0.056039765	0.1583279653	-0.0252319442	-0.1700750151	-0.1002076761	-0.0022405319	0.0890516646	-0.074383934	0.0407284	-0.0753882752	-0.2205970541	-0.0274368066	-0.1748171474	-0.0164921688	0.0823575329	0.1028254588	-0.0105226801	0.0502053811	0.0445392568	0.1280810422	0.1118563101	0.0001655024	0.0260797412	0.0353124653	-0.0184952099	0.0131925646	-0.0802929612	-0.0892901183	-0.0614638889	-0.1767021107	-0.1234558745	-0.0363661143	-0.0013218929	0.0051560049	0.0888334863	-0.0218340381	-0.1397526545	-0.0234608919	0.0041295037	0.089713527	-0.0254932837	0.0277958814	0.0625725144	0.0293659023	0.1079758627	-0.1750988305	0.1935058725	0.0036375581	0.03219593	0.0577767777	0.1232966281	0.0590218486	0.0535449421	0.0067487888	0.0531533166	0.120449435	0.0222567609	0.0778541326	-0.1329534591	0.0028340696	-0.011595408	-0.095708624	-0.1033034141	0.0692420559	0.1760719868	-0.0758766874	0.0028440244	0.0807655601	-0.0223134108	0.1390670974	-0.0851586059	0.0984659069	0.0305721602	0.0605003379	0.0007024618	-0.0889387357	0.1055320479	-0.0089728612	-0.0532466671	-0.1079800393	0.1316604456	0.0123698405	-0.1406432718	0.0	-0.0118874	-0.0068393299999999	0.00014131027876	4.677643484889999e-05	-0.0144605	-0.0029041999999999	0.0002091060602499	8.434377639999994e-06	0.0121709	0.0012741	0.00014813080681	1.6233308100000006e-06	-0.000385384	-9.4602e-05	1.4852082745600002e-07	8.949538404e-09	-0.00010375	-0.00011154203	1.24416244565209e-08	1.07640625e-08	0.000823247	6.600000010002684e-08	6.777356230090001e-07	4.356000013203544e-15
