global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
6066.522530213731	28.316441775490603	801.8208748247494	36802695.60959081	12051.35209501595	66.27540851176309	4392.42977340108	145235087.31804535	5823.539399948748	4.724284768104553	33913611.14275542	22.31886657014469	5838.599570717557	9042.478804590446	1.613611	54.802643	0.64032264	0.360492	0.0227335471	0.0690001971	-0.3267643443	-0.1370245142	0.1281555719	-0.2782672283	0.023458201	0.152006191	0.1445626287	0.0518721551	0.1419527176	0.1613454363	-0.0212478023	0.0861742528	-0.0468654592	-0.2389574674	0.0304247103	0.0292544705	0.0047921526	-0.0694004292	-0.0121103246	0.1420787627	-0.0222565227	-0.0033795183	-0.0184377881	-0.1323614978	-0.0030392924	0.1133011128	0.0484126485	-0.0269858117	-0.020391686	0.020360866	-0.0545955308	0.0906730016	0.0007202259	-0.2517746937	0.0052519866	-0.0391588148	0.0940734952	0.1032947102	0.2235768512	0.0365246496	-0.0546382944	-0.0454662392	-0.0374292963	-0.0213754143	0.0388448589	-0.0427055283	-0.0053558637	-0.2515752785	-0.0961880255	0.1754572337	0.0400469562	0.0380446847	0.0369382289	-0.0715322116	-0.0772883377	-0.0995337774	0.0462902483	0.2411814438	0.0063455565	-0.0323136721	0.0196051183	-0.0453352252	-0.0372525957	-0.1323605694	0.0279097117	0.0109552925	-0.0143657431	0.0908202463	0.0574686784	0.1203391098	0.0620864214	-0.0064988311	-0.0262908207	-0.0258685237	0.055372877	-0.1557750857	0.0521189512	-0.0839397213	0.1827833457	0.0167533796	-0.1003684318	-0.1536992356	-0.1855188483	0.1007471927	0.093448686	0.0376536383	0.0613003362	0.0026631407	-0.0007759825	-0.0019273383	0.1161739323	-0.1891314688	0.1918067608	0.0083953419	-0.0129460265	-0.1159906366	-0.0207008719	0.0134744827	-0.0373772026	-0.1091228139	0.0679725859	-0.0104785198	-0.0495350801	0.0976380941	0.0	-0.0715069	-0.1072382	0.00511323674761	0.01150003153924	0.0654316	0.06986454	0.00428129427856	0.0048810539494116	0.483624	0.311557	0.0970677642489999	0.233892173376	0.00223577	-0.0011191399999999	1.2524743395999997e-06	4.998667492900001e-06	0.00529217	0.0011316999999999	1.2807448899999986e-06	2.80070633089e-05	0.000206637	-0.000782418	6.12177926724e-07	4.2698849769e-08	0.0	1.0
6076.128217135493	9.605686921761844	92.26922123890654	36919334.11107015	12130.148212380776	78.79611736482548	6208.828111771351	147140495.65432453	5832.973220361322	9.433820412574278	34023576.589452334	88.99696757670311	5845.369529466236	9229.757282146384	1.335145	45.3452	0.34315345	0.200153	-0.0699436993	-0.029666907	-0.0825360718	-0.0093850682	-0.1300575579	-0.1127038724	0.0266109855	-0.0840183314	-0.0389946002	0.035942949	-0.022830372	-0.0378905742	0.0489031923	0.1383162797	0.0025000594	-0.0794805363	-0.0306020132	-0.0283810937	0.0413036255	-0.156503738	0.0016067951	-0.1682050872	0.094815603	-0.0614814137	0.1366414815	0.0294585825	0.0588945908	3.55953e-05	-0.0144938074	0.0384126465	0.0380642375	0.0588444437	-0.0632662251	-0.1043452005	-0.0060850951	-0.1350860471	-0.1541164931	-0.0919074274	0.0975611522	0.0058037226	0.0006421405	-0.0297525683	0.0157204337	-0.0962080838	0.0549678381	-0.1396636078	-0.0997948791	0.119649647	0.0096123378	0.0798666349	-0.0317622277	-0.0443642979	-0.1532386787	0.0393923846	0.1005173093	-0.02977744	-0.0395084814	-0.1436550204	-0.0028962976	0.0761970282	0.0440672361	-0.0018066615	-0.0349115101	-0.1281498336	-0.055432542	0.1538543468	-0.1563786422	0.0642715767	0.1098800678	0.0275316515	-0.0922689465	-0.033408756	-0.005494042	-0.0145008499	0.0523934257	-0.0302445102	0.1175351114	0.086138868	-0.0055352584	-0.0077324647	0.1987627104	0.0830299037	-0.0848110641	-0.0432378503	-0.0527290274	-0.0557269073	-0.0298720092	0.1169762792	-0.0247138906	0.0878335139	0.0807706807	-0.1138238309	-0.017046195	0.059923438	-0.1135350499	0.0669819017	0.0882765855	0.0077006178	-0.1405037437	0.0135781018	0.057698301	-0.1105157577	0.0729057878	-0.0194033074	-0.0383288409	0.0877058019	0.0	-0.037671	0.0338358999999999	0.001419104241	0.0011448681288099	-0.0307681	-0.0961997	0.00094667597761	0.00925438228009	0.320902	-0.1627219999999999	0.0264784492839999	0.102978093604	0.00266781	0.0004320399999999	1.8665856159999986e-07	7.1172101961e-06	0.00532076	2.859000000000021e-05	8.17388100000012e-10	2.83104869776e-05	0.000753924	0.000547287	2.99523060369e-07	5.68401397776e-07	0.0	0.0
6057.7410389512725	-18.38717818422083	338.0883215782864	36696226.49499444	12128.654703846383	-1.493508534393186	2.2305677423052823	147104264.925135	5822.970505179973	-10.002715181349233	33906985.504195906	100.0543109991944	5840.3997777082695	9121.76329343021	1.130824	38.405869	0.20890264	0.107486	-0.017443818	-0.1404344184	-0.0112219297	-0.0179932367	0.1103590601	-0.0443736926	0.0844053823	-0.036379544	-0.1603550269	0.0662141052	0.0221033545	-0.054662897	-0.0803335706	0.0866162499	-0.0175384225	0.0681415655	-0.0168493286	-0.0287350395	0.0441021944	-0.0781935803	-0.045308496	-0.0175895182	0.030213248	0.0825252283	-0.1061360141	-0.097132708	0.063828117	-0.0812606359	-0.0315354002	0.1574724861	0.0904621906	-0.0720188908	0.0784992565	-0.086715853	0.0806578908	0.0166927695	-0.0181618064	0.0078321067	-0.0707679234	0.0646827082	-0.0603352815	0.0145802783	0.1135882009	0.0054700183	0.1292076623	-0.0074214091	-0.2177462063	0.0170360827	-0.0649164285	0.1432415274	-0.114007262	0.0591098922	0.0688057392	-0.015697574	-0.0614965465	0.1194433842	0.0642197597	-0.084531307	0.0219576697	-0.0723356619	-0.0082027008	0.043102822	-0.0102222402	-0.1012830527	0.0018261718	0.00713396	0.0244143816	-0.140152266	-0.1045854328	0.0830069852	0.0098737864	-0.073339774	-0.038661852	-0.1258269509	0.0615306225	0.1042003058	-0.0488062543	0.1134535513	0.0712869153	0.0070317765	0.0134162796	-0.0324305455	0.0653349287	-0.0777982591	0.0488163439	-0.0733975272	-0.1141530005	0.0679537597	-0.1303949467	-0.0876025169	0.1727757542	-0.101999304	-0.0875323245	0.1395560979	0.0641454288	0.1168760371	-0.0123753491	0.0358283208	0.0979225789	-0.068288834	0.0745341848	-0.1118441635	0.0776687148	-0.0282261557	-0.0267647356	0.0764945617	0.0	-0.00137646	0.03629454	1.8946421316e-06	0.0013172936338116	0.039901	0.0706691	0.001592089801	0.00499412169481	0.249059	-0.071843	0.005161416649	0.062030385481	0.00237622	-0.00029159	8.50247281e-08	5.6464214884e-06	0.00518727	-0.00013349	1.78195801e-08	2.69077700529e-05	0.000930764	0.00017684	3.1272385600000014e-08	8.66321623696e-07	0.0	0.0
6083.801919394301	26.06088044302851	679.1694894658258	37012645.79442578	12107.882940719794	-20.771763126589576	431.4661433871464	146600829.30617338	5828.085290554792	5.114785374818894	33966578.153981134	26.16102943046125	5842.623562814443	9077.624175465531	1.290139	43.816654	0.25355616	0.123716	0.1617481271	-0.0123642107	0.0971697115	0.0891570723	-0.1305340157	0.1838423019	0.1421761787	-0.0071152497	0.0045179426	0.0083555055	-0.0568882661	-0.1559681557	-0.0938193157	-0.1738472291	-0.083529104	-0.003825406	-0.100786593	-0.0230822608	-0.1423022476	0.0257345567	0.0578689714	0.0391677627	-0.085995007	-0.1236593951	0.046204855	-0.0013465778	0.2009140064	0.147426722	-0.0076943027	-0.0400400706	-0.0029804532	0.0007224087	-0.1316501028	-0.0489394536	0.0554819869	-0.0789226761	-0.0693250689	0.0440545723	0.0668731954	0.0376160443	-0.0547232221	-0.0754355709	0.0892765896	0.0362561888	-0.1610735167	0.1091786952	0.0594644235	-0.0321591102	0.1617316688	0.0129522132	-0.0465998758	-0.0001070663	0.066592215	-0.0142723586	0.0617561215	-0.0828510899	0.0477309703	0.1746931231	0.079506419	0.0062984692	0.0460083896	0.1117452608	0.1070034955	0.0703150634	-0.0392238465	-0.0204745407	0.0423696066	0.1468308608	0.0164253236	0.0970746423	-0.1769697151	0.0960801513	0.0804368126	0.0268173202	-0.0387349162	-0.0173092979	0.1385548234	0.0071171506	0.0628517	0.0021680489	0.0988766355	-0.061547861	-0.0435839623	0.0043269322	-0.0061672029	-0.0644921617	-0.1044827818	-0.1345020076	0.1157088434	-0.0333110024	-0.0656647428	0.0619231921	-0.1392824478	-0.112588173	0.0229678018	0.0229209737	-0.0806527655	0.037107987	-0.0788135289	0.0873994413	-0.0039876477	-0.1131072554	0.0822502429	-0.0369007123	-0.0149507351	0.0641678585	0.0	0.0265424	0.02791886	0.00070449899776	0.0007794627436996	-0.033188	-0.073089	0.001101443344	0.005342001921	0.168176	-0.080883	0.006542059689	0.0282831669759999	0.00263045	0.0002542299999999	6.463289289999993e-08	6.9192672025e-06	0.00438575	-0.00080152	6.424343104e-07	1.92348030625e-05	0.00130832	0.0003775559999999	1.4254853313599994e-07	1.7117012224e-06	0.0	0.0
6049.6563999273285	-34.14551946697247	1165.9164996693962	36598342.557181686	12102.731110114772	-5.151830605022042	26.541358582841777	146476100.32373995	5823.073397875807	-5.011892678984623	33908183.7970489	25.11906822565966	5837.329877956702	9219.448417953085	1.230307	41.784615	0.0891769	0.0450249	0.0087831399	0.1378159343	0.064999433	0.0563325277	0.0452690122	0.1154481229	-0.0576991487	-0.0235012044	-0.0299225703	0.1480175994	-0.0601396092	-0.1730973371	-0.0357374951	-0.1113826544	-0.0397585036	0.1301033319	-0.1050191683	-0.0302510599	0.0740525104	-0.0542421864	0.0058332628	-0.0481670328	0.1880547254	-0.1444626011	-0.0901561829	0.0620247462	-0.1310202951	0.0463050341	0.1502010856	0.0072733707	-0.0139450165	-0.116534355	-0.0511037672	-0.0522849034	-0.177565116	0.1330270276	0.1748031173	0.0853980559	-0.0273772296	0.1477452361	0.1514374711	0.0471821483	0.0180065376	-0.0005850892	-0.1441136263	0.0271827821	-0.06610997	0.160379368	0.0057469232	-0.038970822	-0.0203358474	0.0406236944	-0.0121966015	0.0327612765	0.0568864249	0.0548290502	-0.0410102259	0.1180706759	0.0396628675	-0.1299607932	0.090664073	0.0465329791	-0.0661968527	-0.0810269874	-0.0177599866	0.029044833	-0.2070637908	0.0972272106	-0.1230885705	-0.1269772929	0.0583320315	0.1233611853	-0.0468216672	-0.0455321696	-0.058825517	0.1292845759	0.0184510446	-0.0111006637	-0.1584489908	-0.1622939663	-0.2027021469	-0.0693372307	0.0361801895	-0.0883789846	-0.1169002023	0.053277036	0.0011044989	-0.0827839468	0.1683877588	-0.0486784521	0.0284654625	-0.1807101259	0.0010294097	-0.003288615	-0.0180457908	0.0274721947	-0.0036389365	-0.0619565755	0.0129361211	-0.0628697869	0.1462796993	-0.1143042958	0.0866396718	-0.0453814036	-0.0029971437	0.0509054434	0.0	0.0186189	-0.0079235	0.00034666343721	6.278185225e-05	-0.0026141	0.0305739	6.833518809999999e-06	0.00093476336121	0.174122	0.005946	3.535491600000008e-05	0.030318470884	0.0026374	6.949999999999925e-06	4.830249999999896e-11	6.955878759999999e-06	0.00477622	0.00039047	1.5246682090000032e-07	2.2812277488400003e-05	0.00180557	0.00049725	2.472575625000001e-07	3.2600830249e-06	0.0	0.0
6079.292384852106	29.635984924777404	878.2916024616335	36957795.9005208	12146.969529358115	44.23841924334374	1957.037737149846	147548868.7471545	5828.697730355251	5.624332479444092	33973717.231848456	31.63311583932973	5843.03637787943	9213.733793986696	1.145774	38.913624	0.06272938	0.0303721	-0.0928981387	0.0509329134	0.0956554972	0.1583822545	-0.043286923	0.1261253112	-0.0031931233	-0.2106924648	-0.0605945182	0.0933147646	-0.0855259297	-0.0366856478	-0.2315010189	-0.2019216418	-0.0209660362	0.1018886005	0.1640856314	0.1465182331	-0.0101310662	0.0427970874	-0.0352102659	-0.1180131043	0.0231388639	0.0534126137	0.0553777723	-0.0876649814	-0.1279153394	0.1987393159	0.0644903729	-0.0246264909	0.0007689505	0.0228461039	-0.0372572183	-0.0225942329	-0.0215582799	-0.0344710221	-0.0337874844	-0.0660282522	-0.0890920576	-0.0123796999	0.0102745391	-0.017451863	0.1042625489	0.0381805587	0.0194142669	-0.0336253708	0.0835801592	0.1296361484	-0.0397042199	0.0252401258	-0.0164911449	0.1792357288	0.0180917804	-0.0986074655	-0.0221160677	-0.1004258104	0.0227659666	0.1947499342	0.0157314302	-0.0858685715	-0.0723575553	-0.2145142228	0.0711240295	0.0157215606	0.0672286794	0.1156993885	-0.0417283079	-0.0293510519	0.0888556081	0.0003724109	0.1184291431	0.1740592392	0.1264772464	-0.0163897119	-0.0130456651	-0.0036451127	0.0262921081	-0.0214863296	-0.0144112755	-0.0498949288	0.0281422667	0.0759291197	0.0831120131	-0.021602618	0.0051948297	0.0107541036	-0.0904250832	-0.0376686209	-0.0446974241	0.0470765849	-0.0929039238	-0.1334128466	0.0481361296	0.0169338266	0.1543656104	0.0059565691	0.0687827686	0.0907396383	0.0056754804	0.1352750454	-0.0003416547	-0.1154345858	0.0908267497	-0.0536236746	0.0089844312	0.0369007123	0.0	0.0373931	0.0187741999999999	0.0013982439276099	0.0003524705856399	0.00392608	0.00654018	1.54141041664e-05	4.27739544324e-05	0.18174	0.007618	5.803392400000021e-05	0.0330294276	0.00258614	-5.126000000000002e-05	2.627587600000002e-09	6.688120099599999e-06	0.00472632	-4.990000000000029e-05	2.490010000000029e-09	2.23381007424e-05	0.00131079	-0.00049478	2.448072484e-07	1.7181704241e-06	0.0	0.0
6062.902377763331	-16.390007088774837	268.6323323700894	36758785.242288254	12094.663842513217	-52.305686844898446	2735.8848763165824	146280893.46339658	5808.7586710489095	-19.939059306341733	33741677.29848589	397.5660860218129	5824.8464753817625	9163.816697022745	1.227609	41.692974	0.12734883	0.0617946	-0.0091616612	-0.0927380798	0.1978743888	-0.0103552076	0.0499714864	0.0905566072	-0.0074056115	-0.0397840523	-0.0821920746	-0.1393346839	0.0283406909	-0.0512770869	-0.1458734058	-0.1321676631	-0.1061580323	0.1070144234	-0.0611618857	-0.0727952216	-0.1533841232	-0.0458426524	0.013582834	0.1309284873	0.1636667084	-0.1465344537	-0.078053708	-0.0230817803	0.0524206196	0.0530901126	-0.0608017863	0.0204845958	0.0278675407	0.144783606	0.1249028734	0.0277523546	0.0387155055	0.0871625783	-0.1734772358	-0.0261694392	0.0188126455	-0.0241732073	-0.0118404518	0.0176289441	0.0708976954	-0.00408569	-0.0018410919	-0.0663290202	-0.0356649908	0.0603531461	-0.0169490484	-0.0408703975	0.1596863079	0.0945357476	-0.0364034008	-0.0729322884	0.0707467954	0.1073485787	0.0509875611	0.1369948019	0.0991583975	-0.1031591831	-0.024911607	0.1466000377	0.1176850473	-0.0098684827	-0.0261959938	-0.1126590708	-0.1666626405	0.085748095	-0.1421965885	0.0958008074	-0.026244802	0.0244799289	0.0429278475	-0.0089729183	0.095798306	-0.1490744156	-0.0859410942	0.08279576	-0.0215094782	0.2009945418	0.0185105841	0.0502452533	-0.0144271338	0.0134949206	0.0084900075	0.0123072344	-0.0792984443	0.0019633501	-0.0046063702	0.0406763849	0.015968119	-0.0796466681	0.0590317503	-0.0062335899	0.0392357736	-0.2011770093	0.0977188999	0.1011567154	-0.0598192766	-0.1099515175	-0.0250002781	-0.1164974652	0.0948016975	-0.0615842229	0.0208821209	0.0223578858	0.0	0.0488193	0.0114262	0.00238332405249	0.00013055804644	-0.0163859	-0.02031198	0.0002684977188099	0.0004125765315204	0.14595	-0.03579	0.0012809241	0.0213014025	0.00318231	0.00059617	3.554186689000001e-07	1.01270969361e-05	0.0048566	0.0001302799999999	1.6972878399999994e-08	2.358656356e-05	0.000840827	-0.000469963	2.20865221369e-07	7.069900439290001e-07	0.0	0.0
6068.941307856846	6.038930093514864	36.46867667435944	36832048.59821116	12072.34827134201	-22.315571171206106	497.98471669716486	145741592.78457445	5821.838334356189	13.079663307279588	33893801.59137925	171.07759223179602	5836.656666509259	9087.351507146444	1.215541	41.283089	0.3388741	0.20173	-0.0467324162	-0.048062828	-0.0461363165	-0.1175855506	0.0093804839	-0.0989178381	-0.0098549186	-0.0173358849	-0.0137257698	-0.0998904651	0.1670560916	0.0101179545	-0.1210661586	0.0527208013	4.17792e-05	-0.0200729293	-0.0281611393	0.0085614413	0.0518541922	0.0532328332	-0.0844162598	0.1790035165	0.0426927189	0.0198796485	-0.0582484782	0.0725950862	0.0063120075	0.0342176476	-0.2148667797	0.0285968816	-0.0169902371	-0.0488146979	-0.0907588085	0.1107036322	-0.0755500452	-0.0735226366	0.0363356612	-0.0278978985	-0.0558371914	-0.000193225	-0.0767493808	0.0372695674	-0.0157424389	0.0940247478	0.0983844448	-0.0484318792	-0.1283377451	-0.1754728066	0.0028527988	0.077130959	-0.0846046793	-0.1576682654	0.0884511155	0.0268711969	-0.0664472375	-0.0039203196	-0.0525355301	-0.0540645641	0.0044013697	0.0253875637	0.0268613196	-0.0063199837	-0.0602602333	0.0154323092	0.0837310537	-0.2069513009	0.0040748067	-0.0382013796	-0.0779776184	-0.0776915494	-0.0499312205	-0.136399186	0.1710023611	0.0021434283	-0.0311450187	0.0161345418	0.078888486	-0.120105421	-0.0415896751	0.0040089744	0.0226882703	0.003736727	0.0038567687	-0.0024908599	0.090415264	-0.0042074295	0.0152966572	-0.006655175	-0.1635567093	-0.016946616	0.1804304366	0.1316312672	-0.061309292	0.0438435439	-0.0637747909	0.0865227551	-0.1101977144	0.0105919216	0.0547830355	-0.0330993102	-0.1402303801	-0.1174923133	0.0985552316	-0.0692212261	0.0325848399	0.0074890309	0.0	0.0116526	-0.0371667	0.00013578308676	0.00138136358889	0.0383427	0.0547286	0.00147016264329	0.00299521965796	0.338477	0.1925269999999999	0.0370666457289999	0.1145666795289999	0.00366	0.00047769	2.2818773610000026e-07	1.33956e-05	0.00508743	0.00023083	5.328248890000021e-08	2.5881944004900005e-05	0.000460311	-0.000380516	1.4479242625600007e-07	2.11886216721e-07	0.0	0.0
6078.895140640913	9.953832784067345	99.07878709317386	36952966.13090771	12179.145739130072	106.79746778806113	11405.69912594195	148331590.93497017	5826.39089718483	4.552562828640475	33946830.88679824	20.725828308718967	5843.725907500174	9168.668358751704	1.118277	37.97974	0.25377922	0.105939	-0.0188839561	-0.1525156981	-0.017828081	0.0464703648	0.0253482821	-0.0357327745	0.1479143973	-0.1216371485	-0.0529642634	-0.0479508937	-0.0231362695	-0.0168286838	-0.1451361732	0.0825105053	-0.0698221213	0.069461067	-0.0055314646	-0.019047628	-0.0611873853	-0.1508751053	-0.0013563897	0.0568163233	-0.0488485282	-0.0572404803	0.0267462273	-0.0020818338	-0.0777494078	-0.0031876677	-0.0315770449	0.1091785662	0.0204122712	-0.1427009456	0.0644124791	-0.0452306214	0.1545976734	-0.0107541167	0.1645393627	0.075483974	-0.1069480313	-0.0926666364	0.0817546391	-0.0696263063	-0.1043837489	-0.0368825268	-0.1089439721	-0.0547305104	-0.0919889218	-0.0578796561	-0.125550699	0.1198024343	-0.0323513282	-0.1509768438	0.1315385846	-0.0261172757	0.097402792	-0.0587821251	-0.1012957909	-0.0851527419	0.0726691377	-0.067984086	-0.0114028424	0.0298773569	0.0712339406	-0.136047545	-0.0561868778	-0.0760536885	0.0180866085	0.0780633542	0.0174679004	-0.0258411791	0.0586093364	-0.0484662508	0.0243043524	-0.0851018011	-0.0074096686	0.1304256088	-0.1099309051	0.0251184073	0.1822657689	-0.0672682502	-0.048040825	-0.0946849834	0.1207404153	0.1339850547	-0.0315288767	0.010980954	0.1254495931	-0.0005424782	0.0735381042	-0.0102609176	0.1766523412	0.0524531186	0.0478698314	0.1516406413	-0.0109535566	0.0317984736	-0.1963623908	0.0665626813	-0.1307915227	0.033108975	-0.1097981767	-0.1184185493	0.1020785854	-0.0764945617	0.043983323	-0.0074890309	0.0	-0.0254536	-0.0371062	0.00064788575296	0.0013768700784399	0.00243513	-0.03590757	5.929858116900001e-06	0.0012893535833049	0.271166	-0.0673109999999999	0.0045307707209999	0.073530999556	0.00225559	-0.00140441	1.9723674481e-06	5.0876862481e-06	0.00496238	-0.00012505	1.563750250000017e-08	2.46252152644e-05	0.00119994	0.000739629	5.470510576410002e-07	1.4398560036000002e-06	0.0	0.0
6072.3146673698175	-6.580473271095798	43.30262847160623	36873005.41955461	12138.59272630902	-40.55301282105211	1644.5468488644165	147345433.37520224	5837.010617371572	10.619720186742596	34070692.94730846	112.77845684470824	5852.059286129118	9109.36104557131	1.33484	45.334835	0.09052243	0.0547811	0.1065558957	0.1100209418	-0.0489009579	0.1193104324	0.066671138	0.0786196267	0.0507529729	0.0004511573	0.1214019468	0.0307970165	-0.0649182571	-0.0327233883	0.0184940434	0.0009188039	0.0297199316	0.0178560713	-0.0592009588	-0.06016593	0.0283367018	0.0640391374	0.1071087287	-0.0772010797	-0.0674900259	-0.0569541025	-0.0676196703	-0.038274312	-0.0546940116	-0.0140775541	0.0427223377	0.1233140608	-0.167308006	-0.058124384	-0.0363645622	0.0248991328	0.1569070094	0.1389558475	-0.0244636675	-0.0975986475	-0.0389722621	0.0429907655	-0.0236109723	0.0302452855	-0.1550999024	-0.067976785	0.1473187725	0.0816090648	0.1278789864	0.0864357978	0.0611290387	-0.0947391945	0.0234803005	-0.1381593217	0.1599064697	0.0745454103	0.1418466229	0.0319086972	0.0306374123	0.0047147275	-0.0273481053	-0.0190901283	0.0125750908	0.0857219824	-0.0552910406	0.0609512544	-0.0639117777	0.0927613645	0.0667387363	0.0552344161	-0.0577603077	-0.045758264	0.0667757451	0.0071125071	-0.0268158742	-0.1585540393	-0.1584211759	-0.0009412152	0.0233991779	0.0644033431	0.1358830271	0.1077878938	-0.1153132678	0.0976914659	0.0245399723	-0.0746328133	0.0588226395	-0.0131235581	0.1624668695	0.0804397713	-0.0601917444	-0.0484100753	-0.197965975	-0.0340774426	0.0348066546	-0.056760464	-0.0840476076	-0.0418866693	-0.2240680773	-0.0729660901	-0.0811719321	-0.0804477105	0.0350803666	-0.1192756321	0.1053635299	-0.0833660178	0.0549711457	-0.0223578858	0.0	0.0160195	0.0414731	0.0002566243802499	0.0017200180236099	-0.0181442	-0.02057933	0.0003292119936399	0.0004235088232489	0.273359	0.002193	4.809249000000002e-06	0.074725142881	0.00222793	-2.7660000000000094e-05	7.650756000000053e-10	4.9636720849e-06	0.00488864	-7.374000000000009e-05	5.437587600000013e-09	2.38988010496e-05	0.00162408	0.0004241399999999	1.7989473959999993e-07	2.6376358464e-06	0.0	0.0
6067.591857287104	-4.722810082713295	22.30493507737836	36815670.94661677	12067.631724960094	-70.96100134892549	5035.463712442205	145627735.44926333	5825.695581356327	-11.315036015244914	33938729.00663464	128.0300400262895	5839.665459909744	9174.30295530813	1.217069	41.334999	0.1139760999999999	0.0709931	-0.0882439605	0.0483543393	0.0358043176	0.0424847579	-0.060453091	0.0132281165	-0.1320956095	-0.0312059337	0.080069512	-0.0654523029	0.0087414335	-0.0201578219	0.0649432936	0.0602837976	0.0900345391	-0.0180820886	0.1014671644	0.0780098281	0.0019622719	0.0105731473	0.0054711794	-0.0497040391	0.1132035363	0.0275257883	0.00726798	-0.1322933065	-0.0875133478	-0.0030773812	-0.0646646587	-0.0295596668	0.058668407	-0.0378668211	-0.1101593237	0.0087091513	0.1142941296	-0.0417846986	-0.0474929099	0.0037934315	0.0352174594	-0.1769476651	-0.0574186969	0.0597231027	-0.0948286532	-0.0735047443	-0.1644031515	0.0038859182	-0.0447446759	0.1109417703	-0.0972572793	-0.0039625838	0.0611312657	-0.0117672845	-0.0801056365	-0.036355592	-0.0623497791	0.0352399165	0.0137981379	-0.062730083	-0.091033853	0.0231671832	-0.0492375103	-0.1115549739	0.0109123539	0.0261579262	0.0067398801	0.0475723528	-0.1005962565	-0.0579036402	-0.0081275734	0.0850196303	0.1307952699	-0.0416236209	0.0775846799	0.0455063695	0.0103085441	0.0663635825	0.1139944945	0.0190304792	0.1042299212	0.0535812803	0.0571243187	0.0203042785	-0.0512189802	0.1623174822	0.1043281786	0.0903067797	0.0471081177	0.0303331664	0.1640175249	0.0163424096	0.0194477901	-0.1022600736	0.0741470011	0.062815738	-0.0616177488	-0.0259041362	0.0692742165	-0.0209091559	0.0456869508	-0.0059000658	-0.0027695585	-0.1200630614	0.108402393	-0.0897994937	0.0654457176	-0.0369007123	0.0	0.0183012	0.0022817	0.00033493392144	5.206154890000005e-06	-0.0209816	-0.0028374	0.00044022753856	8.050838760000002e-06	0.316262	0.0429029999999999	0.0018406674089999	0.100021652644	0.00350359	0.00127566	1.6273084356e-06	1.22751428881e-05	0.00487846	-1.0179999999999393e-05	1.0363239999998759e-10	2.3799371971600003e-05	0.00159084	-3.323999999999992e-05	1.1048975999999947e-09	2.5307719056e-06	0.0	0.0
