global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
5572.21757305456	0.0295411124707243	0.0008726773260079	31049608.681458045	12400.901976550682	95.8368156435372	153782369.8320186	9184.695232693335	5250.484734113601	-3.567831775682862	12.729423579572323	27567589.94315997	5268.815977770683	7442.545326226499	1.010054	33.167622	0.130794555	0.0799615	-0.0050181667	0.0178040445	0.0867832288	-0.0516486298	0.0019524511	-0.0486159988	-0.0931681542	0.0772556699	0.0271996952	-0.0528799847	0.2097953316	0.026376707	-0.0047414693	-0.0310886328	0.0566029713	0.1102361661	-0.0201796229	-0.1799991968	0.0104296138	-0.0086172623	-0.0073179223	0.0251089282	-0.122546986	-0.2076065864	0.1374836285	0.0002064497	-0.0612578883	0.0634000265	-0.0211960136	-0.0278620039	0.0169238661	-0.0153595794	0.0107028863	-0.065125226	0.0780599429	-0.1217182972	-0.0841183538	0.0532557214	-0.0074630243	-0.0688232506	-0.0108518755	-0.0575910031	-0.0758794274	-0.0325859194	0.0605434555	-0.1017940815	0.1129829971	0.0145709231	0.1109422083	-0.1152949418	0.0776455281	-0.1104203989	-0.0766365332	-0.0552208489	0.102163788	-0.1879632316	-0.1192395338	-0.032252205	-0.0967990425	-0.0063064081	-0.0085362961	0.0901873268	0.0308855818	-0.1359812627	0.1082911729	-0.045905523	-0.0599791526	0.0793315667	-0.0384608847	0.0224374804	0.1917978137	0.1792510952	0.0645800231	0.0188573458	-0.0984011558	-0.0605115754	0.0561380846	0.0453745762	0.0057749757	-0.0122362382	0.0539280073	-0.1517220998	-0.0261168953	0.056116945	0.0286875222	-0.0344799823	0.0906647496	-0.0014654602	-0.0472772936	0.075574307	0.0371767665	0.0291259205	0.0873986581	0.1623513976	-0.0327618505	-0.0730151564	0.1201447194	0.0921671672	0.0994624122	-0.0139914727	-0.0744959061	0.1625175983	0.1139825549	-0.1854985782	-0.077527825	0.0548287908	-0.0976380941	0.0296834549	0.0509054434	-0.1098273031	0.1220030341	0.0	-0.0909088	-0.0160667000000001	0.00826440991744	0.00025813884889	0.0638122	-0.0033781999999999	1.1412235239999984e-05	0.0040719968688399	0.337013	-0.03715	0.113577762169	0.0013801225	-0.00287282	-4.772999999999973e-05	8.2530947524e-06	2.278152899999974e-09	-0.00132703	-0.0013687721	1.7610086209000003e-06	1.8735370617384103e-06	-0.000200787	-6.749099999999998e-05	4.0315419369e-08	4.555035080999998e-09	0.0
5570.013233619348	-2.2043394352112955	4.859112345627653	31025047.42269467	12434.706527932536	33.80455138185425	154621926.43580803	1142.7476941284242	5246.786509637052	-3.698224476548603	13.676864278943189	27528768.677709363	5267.328049177407	7465.430216325765	1.035653	34.008209	0.127092335	0.0610367	0.0202718073	0.131023268	0.0039111216	-0.0697318109	-0.0309953074	-0.082440221	0.0027783656	0.0480265121	-0.0115635472	0.0420456785	-0.0300193839	0.0291076035	-0.0468984099	0.0544088305	0.0582362384	0.0868095867	-0.137485898	-0.1150338033	-0.1318883989	-0.0081841255	-0.045704081	0.1051450649	-0.0825429286	-0.1805851531	-0.009053365	0.0398401936	0.0406206579	-0.0558913785	0.0545348278	0.0273984	-0.0897092726	0.0148226819	-0.0203520956	0.024328493	-0.0418460899	0.0205934707	0.0409240917	0.1454983887	-0.1059818642	0.0349742397	0.0162396656	-0.0217193332	0.2333623364	-0.0879281715	0.0927530687	-0.1593722974	0.0421079469	-0.0543108852	-0.1186866103	-0.0363365023	0.0699868442	0.0097220884	-3.0196e-05	-0.0510133429	0.0497673969	0.1193801606	0.1447665009	0.0429045782	-0.1650090078	-0.0441242706	0.0598917114	0.0490565253	0.1455674296	-0.131432842	0.0317232957	0.0737875945	-0.0895540176	0.1059321413	-0.0304529118	-0.0470272869	0.1942709596	0.0152430834	-0.011820912	-0.0182631825	0.0724781271	0.0453470861	0.0178100267	-0.0006290945	-0.1013838514	0.0157136017	-0.0151192706	-0.0020881087	-0.0019223407	-0.0110509638	0.1733408107	-0.0691937001	-0.0716891729	-0.0309985579	-0.0356152179	-0.2372226802	0.0597744037	0.1015162547	0.1333328803	0.0564545674	0.0291241723	0.1086735722	0.0119106138	0.1024642015	-0.0294853785	0.082597697	-0.0012703766	0.0379933514	-0.1312528771	0.1510591825	-0.0677344497	0.1221668745	-0.0994579802	0.0354671963	0.042578821	-0.1037513516	0.1238084399	0.0	-0.110018	-0.0191092	0.012103960324	0.00036516152464	0.0309577	-0.0328544999999999	0.0010794181702499	0.00095837918929	0.377039	0.040026	0.142158407521	0.001602080676	-0.00292002	-4.720000000000028e-05	8.526516800400002e-06	2.227840000000026e-09	-0.000803324	0.000523706	6.45329448976e-07	2.742679744360001e-07	-6.96403e-05	0.0001311466999999	4.849771384089999e-09	1.7199456920889992e-08	0.0
5563.329181795239	-6.684051824109702	44.67654878738423	30950631.58501448	12467.942123702056	33.23559576951993	155449580.79998413	1104.6048261549313	5264.261441660094	17.47493202304122	305.3732492099115	27712448.52614921	5283.850081491474	7423.137969070989	0.984938	32.342854	0.0835913849999999	0.0448067	0.010995924	0.0797771184	-0.1190658861	-0.0111537058	0.037145381	0.0153995191	0.1153684262	0.1057927815	0.0358315895	0.0208667201	-0.1413562017	0.0935171078	0.0580593143	0.0186885809	-0.140219486	0.0176268604	0.0463592184	0.0707609453	-0.0552431606	0.0692062923	0.0373937695	-0.0867330242	-0.0546608763	-0.0508813665	-0.1214731707	-0.0822628335	0.0846027359	-0.0875018419	0.0387822865	0.0813096935	-0.141615166	0.0481935579	-0.1860611295	-0.0238668894	-0.0167500547	-0.0645281545	0.1063069114	0.10572425	0.0643560442	0.0907675015	0.0110095324	0.1506143116	-0.0711762301	0.0265920783	0.0077242441	0.0243775322	-0.0770455421	-0.0339706043	0.0356963789	0.022463862	0.2170362949	0.0883218932	0.1338466699	-0.0032427426	-0.1441996109	0.1022267177	-0.0089991538	-0.0208548584	-0.0512565752	0.0620482735	-0.0052668208	-0.1321803382	-0.082471927	-0.0164238739	-0.0459554683	0.0549490917	-0.0554095135	-0.0891775441	0.0648937939	0.0821888829	0.0890365085	-0.0920389161	0.0428533871	-0.005271386	0.1336446412	0.0904293935	-0.0450015145	-0.0553097371	-0.147353381	0.158427562	0.0726684123	-0.0379533576	-0.0712235156	-0.0807924194	0.001020671	-0.1374337761	-0.1007797736	0.0048810864	0.1598743459	0.0506873871	-0.0320306	-0.0081560125	-0.0320008583	-0.0680142315	0.0503797414	-0.0642528616	-0.0295564786	0.1746764838	-0.0089177177	0.1220041624	0.1215744694	-0.1798145025	0.0155166117	0.0914026108	0.0354990222	0.0241609629	-0.1012197857	0.0411681025	0.0340285022	-0.0967067016	0.1238084399	0.0	-0.101015	0.009003	0.0102040302249999	8.10540090000002e-05	0.0299375	-0.0010202	1.0408080400000049e-06	0.0008962539062499	0.420649	0.0436099999999999	0.1769455812009999	0.0019018320999999	-0.00271168	0.00020834	7.353208422400001e-06	4.34055556e-08	-0.000620745	0.000182579	3.85324355025e-07	3.3335091241e-08	-0.000277885	-0.0002082447	7.722007322500002e-08	4.3365855078090015e-08	0.0
5566.796425271147	3.4672434759086173	12.02177732123087	30989222.440411624	12421.727898964398	-46.21422473765779	154299323.9959105	2135.754568102741	5264.626438551102	0.364996891008559	0.1332227304459139	27716291.537491266	5284.077859386498	7470.905628631334	0.931641	30.592718	0.0878690999999999	0.053673	-0.013806943	0.0164472973	-0.1411321588	-0.0351284377	-0.0492422432	0.0069919529	0.116588201	0.0397761229	-0.0260025891	0.0319734704	-0.0767299279	0.0739293099	0.0785027877	0.0402250983	-0.0273993094	-0.1378606694	0.0116585597	0.0556438625	0.05711004	0.0405447876	0.0493629366	-0.119751624	-0.1391221553	0.0145862196	-0.1469256319	0.1252165559	-0.1086076356	-0.1352701822	-0.0083527018	-0.0073379595	-0.1617646127	-0.1131426121	-0.0033154351	0.1097050743	0.0989454316	-0.1059015912	0.1862984411	0.0884168922	-0.1609836003	0.0230274683	-0.0088754787	-0.0649467384	0.016451941	-0.0164208585	-0.0085606409	0.0584214626	0.0927114205	0.1070460626	-0.1136363405	0.1129940447	0.0317036096	0.0321232752	-0.0531153293	-0.074027621	-0.0941166492	-0.0890349238	0.0140056537	0.0141340315	0.0069132276	0.077965399	0.0287223723	-0.0438694771	-0.0048596321	0.1179970532	-0.0288946309	-0.066511393	0.0134085449	-0.0928018865	0.0709668713	0.1548985702	0.083630934	-0.0705949169	-0.2030145841	0.0874038145	0.1138263811	-0.0681060729	0.0731259797	0.0491879495	-0.1699681413	-0.0070845316	-0.0941120005	-0.1068235557	-0.0496314755	-0.246334749	0.1333992172	0.0072207512	-0.0377518903	0.0223556925	-0.0768131773	-0.0090182487	0.0051298447	-0.0420297175	-0.0495940046	0.0687599857	-0.112069258	0.0992317248	-0.1203106834	0.0066063269	-0.0454445677	0.009815083	0.1447196423	0.0107283923	-0.0180896313	-0.1052969727	-0.0229384795	-0.0099839467	-0.1029224817	0.0467728586	0.0252994078	-0.0887591272	0.1220030341	0.0	-0.110815	-0.0098	0.0122799642249999	9.604000000000006e-05	0.0308507	0.0009132	8.339342400000053e-07	0.00095176569049	0.406185	-0.0144639999999999	0.164986254225	0.0002092072959999	-0.0018601	0.00085158	3.45997201e-06	7.251884964000003e-07	-0.000367423	0.000253322	1.3499966092900002e-07	6.4172035684e-08	-0.000426821	-0.000148936	1.8217616604100002e-07	2.2181932096e-08	0.0
5561.0299062540735	-5.766519017073733	33.25274157427302	30925053.618252188	12404.143950039828	-17.583948924569995	153862787.13330966	309.1952597818863	5250.696237234692	-13.930201316410605	194.0505087157277	27569810.97571055	5270.117311525849	7519.626783966507	0.983665	32.301064	0.0245209	0.0168994	-0.044090344	-0.0976161705	-0.04860167	-0.0829116832	-0.0158425193	0.0142074677	0.0358273238	0.0007840837	-0.0469720903	-0.0793744851	0.002014897	0.0469621254	0.013452148	0.0081329873	-0.007694475	-0.1314991089	0.0261779574	-0.0570249102	0.0304549895	-0.2240320583	-0.0863101721	0.001338693	-0.147309694	0.0831748114	-0.0441602196	-0.1246210741	-0.0876977664	-0.0592819317	-0.0580524443	0.0313225866	-0.0008808869	-0.0984674614	-0.1156379029	0.0740931839	-0.0829449152	0.0542598596	-0.1314746079	0.1447866262	-0.0751054063	0.0527989245	0.0407899323	-0.1550372407	0.053358789	0.0696720025	-0.1041665983	0.073037959	0.0788451656	0.1055507003	0.0242738608	0.0546905936	-0.1666221606	-0.0116376808	-0.1966967312	-0.0554333849	0.1287118327	0.0734960866	-0.14296612	-0.1092948494	-0.0183048173	0.0159028795	-0.0104539945	-0.0353572377	0.0259030739	0.1315999675	0.0755811551	-0.0210286323	0.1232802676	0.1851969728	-0.0599666589	0.169616361	-0.0040678642	-0.0210898712	0.0179892936	0.1611307442	0.0680800063	-0.0352718407	-0.0411206657	0.0533780893	-0.0491423796	0.1143030035	-0.0709007641	0.1165469811	-0.0135901369	0.1145069566	0.1452196066	-0.061577957	-0.017412157	0.0320886525	-0.163348371	-0.0243950819	-0.113148434	-0.0999807578	-0.0553292634	0.0537795978	-0.0923787725	-0.0107534735	-0.0633400463	-0.1589357434	-0.0361455298	-0.1992816314	0.0134734717	0.1720455769	0.1497892014	0.0923173799	0.0199885051	0.0878808217	-0.1045650739	0.0522683746	0.0164373979	-0.0799828327	0.1184185493	0.0	-0.107156	0.0036589999999999	0.011482408336	1.3388280999999968e-05	0.0303438	-0.0005069	2.569476100000011e-07	0.00092074619844	0.396211	-0.009974	0.1569831565209999	9.948067600000076e-05	-0.00165248	0.0002076199999999	2.7306901504e-06	4.3106064399999977e-08	-0.000367423	0.0	1.3499966092900002e-07	0.0	-0.000426821	0.0	1.8217616604100002e-07	0.0	0.0
5543.916083411175	-17.113822842898117	292.88293229810137	30735005.539905105	12390.4943828496	-13.64956719022848	153524351.05142748	186.31068448056183	5255.870106666523	5.173869431831008	26.76892489763532	27624170.578150764	5277.136988998282	7401.710919478747	1.063141	34.910858	0.0123877999999999	0.00585415	0.0142210576	0.0254848209	0.1123858349	0.0455330285	-0.0215319554	-0.0689311614	-0.0977077385	-0.0905212955	-0.033827586	-0.0873846047	-0.1763952391	-0.0087649003	0.0542721588	0.0179229444	0.0331931615	-0.0071474665	-0.016687007	-0.0502291768	-0.0961230135	-0.106051105	-0.0578258264	-0.0672444928	0.0227097625	-0.0049019932	-0.0103336528	0.1170545259	0.0369960101	0.0691340797	0.0374460546	0.0383672927	0.0319859668	0.1363205742	-0.0121086683	0.0325910648	-0.0600749821	0.0208927859	0.0160826362	-0.0037972825	-0.056165071	-0.0362161307	-0.1384534368	-0.08382372	0.1622133091	0.0121151595	0.0535875447	-0.0148113899	0.2281611463	-0.0370801075	-0.085237336	0.1759542393	0.0100150147	0.0007646939	0.0125828694	0.3130125726	0.0114634389	-0.0468292625	0.023739373	0.1206432873	0.0474700673	0.0446275768	0.0365584956	0.0095693383	0.0951842879	0.0100694301	0.108397786	0.1466163684	0.077903275	-0.0115512198	-0.0383980909	-0.0027541029	0.0136462237	-0.0087095936	-0.0801441738	-0.0896812041	-0.0447512107	0.0755716265	-0.0734337079	-0.1005431074	0.0875732962	0.0074534407	-0.0086698289	0.0392980367	-0.0073755599	-0.0102514907	0.0143763345	0.0222193133	0.0110971771	0.1251735184	-0.1109806786	-0.1671717129	0.0489231763	0.0035824913	-0.008349054	0.2574766242	-0.014845174	0.0922233806	-0.1656767664	-0.0345577183	0.0740572565	-0.0542834923	-0.1799920645	-0.2026634201	-0.0941903953	-0.0383965499	-0.0874600633	-0.1151799702	-0.106146603	0.0576418153	0.0074890309	-0.0704597601	0.1131072554	0.0	-0.106626	0.00053	0.011369103876	2.8090000000000284e-07	0.0314273	0.0010834999999999	1.173972249999995e-06	0.0009876751852899	0.392452	-0.0037589999999999	0.154018572304	1.4130080999999677e-05	-0.00173152	-7.904000000000006e-05	2.9981615104e-06	6.2473216000000095e-09	-0.000367423	0.0	1.3499966092900002e-07	0.0	-0.000488087	-6.126599999999998e-05	2.38228919569e-07	3.753522755999998e-09	0.0
5541.089913143531	-2.8261702676445566	7.987238381718105	30703677.42554098	12416.789793649808	26.29541080020863	154176668.77968606	691.4486291517286	5244.291594179523	-11.578512486999898	134.06195141161257	27502594.324782	5264.547175970188	7369.185311267967	1.051864	34.540543	0.0720737999999999	0.0387262	0.0162297059	0.1325200581	-0.0769854866	0.0926318015	-0.0282612352	-0.081982489	0.1848499527	0.0159778635	-0.0158092076	-0.0138100741	-0.0700230697	-0.0033966897	-0.0145828014	0.0215921587	0.0244213627	0.0718236495	0.0323277354	0.0385615766	0.0133857059	0.0903765097	-0.0349205093	-0.0287466685	-0.0291843738	-0.0005985779	-0.0102811093	0.0189340993	0.0287380879	0.0574574822	-0.0023250507	-0.0248757402	-0.0321503084	0.0586281828	-0.0068161151	-0.0539921822	-0.0996550853	0.0215370026	0.1398645502	0.0384893143	-0.063946132	0.0242055175	0.0474844324	0.0154427663	-0.0638086319	-0.0519895312	-0.010091159	-0.0554257257	-0.032902783	0.0972598211	0.1160057146	0.0315936298	-0.1043359487	0.0425774994	0.1170978175	0.1044177398	0.0374954529	0.1130571701	0.052218968	0.1233633551	-0.0647588664	-0.0209286881	0.0342014732	0.0240783713	-0.0590019156	-0.0497989748	-0.0209747631	-0.0007616353	-0.0307927728	-0.0882113381	-0.0468684265	0.0123004723	0.015130742	0.0021669714	-0.0231265013	-0.0310967787	-0.0421612062	0.0150874948	-0.0162150673	-0.0927572726	0.0028108237	0.0059582134	0.0743356914	0.0757628198	-0.0385158376	-0.0941241665	0.0699655612	-0.0164993887	-0.0604841241	-0.0598936049	0.0146419886	0.0525014177	0.0411913169	0.0139951308	0.0461120467	-0.0492470484	-0.0992811604	-0.1065132645	0.0019407477	-0.0991744948	-0.0583794834	-0.010956986	-0.0935341821	-0.1176971776	-0.0657593006	0.1552851199	-0.0550149002	-0.0100699696	-0.1076661454	0.0628806309	-0.0014986813	-0.0602788237	0.106146603	0.0	-0.0855819	0.0210440999999999	0.00732426160761	0.0004428541448099	0.0256017	-0.0058255999999999	3.393761535999996e-05	0.00065544704289	0.406094	0.0136419999999999	0.164912336836	0.0001861041639999	-0.00173269	-1.1699999999999905e-06	3.0022146361000003e-06	1.3688999999999777e-12	0.000209823	0.000577246	4.4025691329e-08	3.33212944516e-07	-0.000540913	-5.282599999999996e-05	2.92586873569e-07	2.7905862759999956e-09	0.0
5546.422331825899	5.33241868236837	28.434689004071227	30762800.682977043	12392.657487677625	-24.13230597218353	153577959.6068923	582.3681915350849	5242.083902013865	-2.2076921656580453	4.87390469830791	27479443.635752905	5260.77384193465	7366.130819777168	1.076589	35.352451	0.1170366	0.0547097	-0.0170662027	-0.0929833095	-0.0775741884	0.1096796012	0.0113391133	0.1032054764	0.0866141964	-0.08338931	0.0551104461	-0.0508608976	-0.0271818942	0.0030620438	-0.046075771	-0.0477038746	0.0468848697	-0.1252322639	-0.0505379514	0.1025829857	0.0094295115	0.2104811519	-0.0519782776	-0.0474703902	-0.0123074077	0.0586247369	-0.0154011186	0.0609004484	0.0780532736	0.0364301276	0.0150302645	0.1632815554	0.0134999176	-0.0628578216	0.0644084084	0.0925714904	-0.0472812888	0.049556166	0.0298809427	0.1215865703	-0.0385786279	-0.0461071057	0.0614111148	0.1076076535	0.025924462	-0.1087663054	-0.0089556748	0.0518302523	0.0226795999	0.0369412901	-0.0281651814	-0.1749423707	-0.0487823287	-0.1053629234	0.1344963458	0.073298437	0.0515274152	-0.0845316516	-0.045075679	0.1080834896	-0.0205536174	-0.0450162759	-0.0402766924	0.0547625017	0.0179526082	0.1237949202	-0.1307421821	-0.0618249883	-0.1203891353	-0.149198547	-0.0573046088	0.0413445576	-0.0307860413	-0.02039024	-0.0616559834	-0.0650318739	-0.0361088705	0.1015519452	-0.1065892096	0.1087079996	-0.0511919764	-0.0704558375	-0.0812651329	0.0554834731	-0.0029150433	-0.0351708856	0.1154228105	-0.082360966	0.0126693427	-0.0695489862	0.1111198822	-0.0372024434	0.1063740086	-0.0256469532	-0.0149694314	0.0033293352	-0.0188619294	0.0525569867	0.1821483706	-0.0705933919	0.0680181784	0.0468609432	-0.0859993476	-0.0425307045	0.0706540439	-0.0366486781	-0.1207547911	-0.0361475091	-0.1091228139	0.0679725859	-0.0104785198	-0.0495350801	0.0976380941	0.0	-0.0746172999999999	0.0109646000000001	0.0055677414592899	0.00012022245316	0.0515078	0.0259060999999999	0.0006711260172099	0.00265305346084	0.390215	-0.015879	0.1522677462249999	0.000252142641	-0.00248531	-0.00075262	6.176765796100001e-06	5.664368644000001e-07	0.000718432	0.0005086089999999	5.16144538624e-07	2.586831148809999e-07	-0.000516404	2.4508999999999924e-05	2.6667309121600005e-07	6.006910809999963e-10	0.0
5552.517405654775	6.095073828875684	37.14992497944529	30830449.54009923	12395.207052921569	2.5495652439440164	153641157.88479662	6.500282933127312	5255.969697941988	13.885795928123116	192.8153285574805	27625217.46568439	5276.371289199384	7387.155979989101	0.977818	32.109062	0.0580084499999999	0.0337418	0.0082121888	-0.0858549295	0.0849779753	0.0467252838	-0.0063946509	0.0888991032	-0.0938691411	-0.0552191462	-0.018938689	0.033009467	0.0213222503	0.1353043868	0.0499271685	0.0794734301	-0.1057586992	-0.0974149396	-0.0478166285	-0.0575165811	-0.1027514517	-0.0380464236	0.0158365607	-0.0256954949	0.023092721	0.1685087475	-0.020807459	-0.0037176852	0.046605161	0.0373704163	0.0052661277	-0.0595184694	0.0569133883	-0.0058919839	0.032044237	0.0009029714	-0.0971116389	0.0856905465	0.0675025886	0.0206126887	0.2178012666	0.0089028554	-0.0294400193	-0.0017857031	0.0501697649	0.0447188008	-0.0199807217	-0.0690365316	0.0774431274	-0.0441972245	0.0454296831	-0.0143405849	-0.1075496559	0.0423219898	-0.0413664364	-0.1391948154	-0.0990372645	0.0661459264	0.0125856404	0.0006730223	0.0073004427	0.0497718281	0.044583819	-0.1386150512	0.1056954293	0.0723550692	0.0264644038	0.0664199323	-0.0448537097	0.0617033254	0.0180555461	0.0640672942	-0.1525978122	-0.0339458884	-0.0134764196	-0.0543393842	-0.0257765726	0.0047223464	0.0205505111	-0.0378458499	0.0825987079	-0.0340761443	0.0072027798	0.1530969321	0.0024694328	-0.0294175913	-0.1453778707	-0.1452728398	-0.0038601061	0.0182637369	0.0011880464	-0.0443206149	-0.0567174372	0.004042543	0.072008642	0.0605431899	0.0355615165	-0.0304325765	0.0306131889	-0.0825866159	-0.1088503143	0.0154222036	0.146862083	0.0685303756	-0.0284829814	0.0245184255	0.0568084525	-0.0409399514	-0.1105157577	0.0729057878	-0.0194033074	-0.0383288409	0.0877058019	0.0	-0.0778501	-0.0032328000000001	0.00606063807001	1.045099584000068e-05	0.0433822	-0.0081255999999999	6.602537535999995e-05	0.00188201527684	0.389106	-0.0011089999999999	0.151403479236	1.229880999999936e-06	-0.00211713	0.00036818	4.4822394369e-06	1.3555651240000006e-07	0.000206114	-0.000512318	4.2482980996e-08	2.62469733124e-07	-0.000546727	-3.032299999999996e-05	2.98910412529e-07	9.194843289999975e-10	0.0
5547.284728714531	-5.2326769402434365	27.38090796095541	30772367.861429453	12393.951056569817	-1.255996351752401	153610022.79264808	1.5775268356153411	5245.336275857727	-10.633422084260928	113.06966522204804	27513552.646829005	5266.507184419557	7355.757050147952	1.018674	33.450657	0.04702855	0.0232594	0.0440071618	0.1017790094	0.0893049857	0.0899422024	0.0047212221	-0.1509021052	-0.0992301077	-0.0392494548	0.0547044346	0.0389661618	-0.0617902017	-0.0211647793	0.0710374503	-0.0297089288	0.0550273587	0.0702540115	-0.0383187504	0.1034868364	-0.0926519461	-0.0736692087	-0.049928382	-0.0824542247	-0.0106801905	0.1088050045	-0.0558229426	-0.0450555797	-0.035830594	-0.1365138312	-0.0198363901	0.1611882736	-0.0648289387	0.0157395535	-0.1428686008	0.0581196947	0.0204077756	0.0132416294	-0.0815257667	0.0432530176	-0.0327532521	0.0164166022	-0.0758704968	-0.0151022105	-0.1569955597	0.2003949263	-0.0152902387	0.1075907738	0.0515048391	-0.0213032877	0.0874917069	0.020465003	0.0659628206	0.05069889	-0.0479895794	-0.0034454781	-0.1027823066	-0.0567684165	-0.0835210645	0.0175414745	0.1868941348	0.0628108167	0.0032785639	0.0634958535	0.0015157823	-0.046159286	-0.0489716499	0.1554824352	0.0825242884	-0.0310402205	-0.015124031	0.0787517302	-0.074866807	-0.0549700168	-0.038654466	0.094747338	0.1526233724	0.064547744	-0.144759082	0.0160235908	-0.086915687	0.1221232749	-0.0387006807	-0.0090683738	-0.0046626987	0.0371414899	0.0270655303	-0.0049978741	0.0125785164	0.1400037479	-0.0003593244	0.1688295177	-0.1439954814	-0.0330495231	-0.138931825	0.0855231137	0.0470507351	-0.0721827151	0.0071563266	0.021573131	0.026098926	-0.0461041104	0.0827441308	-0.0535687934	0.0555446378	-0.0926460418	0.081721506	-0.1647969043	-0.1118441635	0.0776687148	-0.0282261557	-0.0267647356	0.0764945617	0.0	-0.0886225999999999	-0.0107724999999998	0.0078539652307599	0.0001160467562499	0.0411367	-0.0022455	5.04227025000002e-06	0.0016922280868899	0.395396	0.00629	0.156337996816	3.956410000000023e-05	-0.00238714	-0.0002700099999999	5.698437379599999e-06	7.29054000999999e-08	0.000367796	0.000161682	1.35273897616e-07	2.6141069124e-08	-0.000669446	-0.0001227189999999	4.48157946916e-07	1.5059952960999995e-08	0.0
