global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09	t_comp_cor_10	t_comp_cor_11	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
3567.9147679154225	4.384597854851108	12730015.791108964	19.224698348764942	10252.809032409172	0.1931702156380197	105120093.0550511	0.037314732209639	3421.9839217742	-0.2634479442785959	11709973.960881134	0.0694048193446182	3794.783119815275	5849.206398717223	1.081466	48.715469	0.044731969	0.0242038	-0.0865507879	-0.1130739796	0.0219461729	0.0169495453	0.0139591023	0.0534250693	0.1343090822	0.1010895142	0.11971581	0.0002252335	-0.0703463659	0.0441721606	0.1263368075	-0.1178460728	0.0482655176	2.42672e-05	-0.1041508293	0.0268870152	0.014832486	0.0392092856	0.0486884077	-0.1177771978	-0.1610385274	0.03460874	-0.0489420945	0.0956571395	0.2362443783	0.0122526397	0.0799153422	-0.1361514099	0.1840909381	0.0927748023	0.0846717316	-0.0414896412	-0.0209976032	-0.0537668463	-0.0527585985	-0.2049990394	-0.1799977313	-0.1315265673	-0.1317515072	-0.1179779608	-0.2076877185	-0.0977685403	0.1135823161	0.0860350543	0.0404038743	-0.0480892531	-0.1290573984	0.0071663171	0.0261653631	0.1064864233	0.0089467488	-0.0868626229	0.0868692133	0.0337411096	0.1078187042	-0.0472639638	-0.0430135875	-0.0525185006	-0.0396803867	0.1267218684	-0.0186218576	-0.1467048445	-0.0746396789	-0.0622107585	0.0118182097	-0.0646961801	-0.0639925166	0.0462854492	-0.0056845363	-0.0470452514	-0.0497816848	0.023788341	0.1569215837	0.131881415	0.0659856264	-0.2618618925	-0.1778443665	0.0435996846	-0.1120027442	0.1417808254	-0.1498611745	0.0287078979	-0.0434402473	0.0889530856	-0.0592193372	-0.0117396901	0.0703209281	0.0424584833	0.0955384706	0.0142630304	-0.0918389321	0.0075491793	0.1347072422	-0.0521991958	-0.0049607826	0.0616591238	0.0575592356	0.0768886189	0.1855433894	-0.0872621725	0.044426922	-0.0099001096	-0.1453104072	0.0295198472	0.1413246524	-0.0486014302	0.0	0.103947	-0.010357	0.0108049788089999	0.000107267449	0.0298735	-0.0019582999999999	0.00089242600225	3.834938889999999e-06	0.00996721	0.010162719	9.93452751841e-05	0.0001032808574729	0.000149712	-0.000274059	2.2413682944e-08	7.5108335481e-08	0.000141064	0.0	1.9899052096e-08	0.0	0.00129688	-0.00017102	1.6818977344e-06	2.9247840400000014e-08
3568.6667711637274	0.7520032483048453	12735382.523608144	0.5655088854610388	10252.658435951793	-0.1505964573789242	105117005.00429346	0.0226792929750821	3430.0085171020696	8.02459532786952	11764958.427392738	64.39413017606532	3804.4206754080574	5837.774906952221	1.079624	48.6325	0.05388791	0.0279155	-0.1230066148	-0.0289527555	0.0367576639	-0.0014744245	-0.0423958129	-0.0739079031	-0.0125131875	0.1080347772	-0.0223567159	-0.0355802181	0.0329637501	0.1527169184	0.0259022765	-0.1439681105	0.0434891644	-0.0005080444	0.1500138256	0.0739835707	0.003728296	-0.0104515535	-0.0736651237	0.1316318598	0.0023895357	-0.0570751953	-0.009682529	-0.0774721116	0.0089922733	-0.0730240633	-0.1216655294	-0.0148691583	0.0065667838	-0.1202800378	-0.1108851532	-0.0120439921	0.1184021374	-0.0856864172	-0.0433115829	-0.0233734601	0.1692936209	0.0409546637	0.0652326639	-0.0641182002	0.1168594879	-0.1224793299	-0.1806512553	0.0081914298	0.1752497234	0.1120547996	-0.0778845278	-0.1318800463	-0.0071671951	-0.1381238004	0.2131950987	0.1204635396	0.0680466324	-0.1445739175	-0.0965433171	0.1705101292	0.0068665971	-0.0958365261	0.0511793137	0.0619064295	-0.0462810752	-0.0045198415	0.1254677042	-0.0219102586	0.1912871826	0.0276390154	0.007689223	0.0878793834	0.0946159221	0.1419009945	0.0640889754	0.035796529	0.05152001	0.0419463739	0.0582443256	0.2041499187	-0.0555678774	0.0837112492	-0.0743108908	-0.0309252197	0.0532978311	-0.0757386881	0.2006721674	-0.2153377362	-0.0502618902	0.2545835023	-0.068580151	0.0494554698	0.079446598	-0.0118257992	0.1584154616	0.013619251	-0.1540581057	0.0321817098	0.0599520836	-0.0541006441	-0.014097097	0.1183896949	0.0223720792	0.1475725072	0.1514234494	-0.0148360426	-0.14364524	0.0439007383	0.1347625119	-0.0711681327	0.0	0.118633	0.014686	0.014073788689	0.000215678596	0.0269565	-0.0029169999999999	0.00072665289225	8.508888999999997e-06	0.0114276	0.0014603899999999	0.0001305900417599	2.1327389520999967e-06	-3.41044e-05	-0.0001838164	1.16311009936e-09	3.3788468908960004e-08	-0.00017745	-0.000318514	3.14885025e-08	1.01451168196e-07	0.00149104	0.0001941599999999	2.2232002816e-06	3.7698105599999945e-08
3576.21669678646	7.549925622732644	12789325.86237426	57.0013769087949	10276.480566009272	23.82213005747872	105606052.82356624	567.493880475431	3428.78424780236	-1.2242692997097038	11756561.417977596	1.4988353182116885	3804.3192398021633	5901.665219240083	1.107023	49.866711	0.0394757479999999	0.021076	-0.1044604208	0.058231987	0.0280516393	0.0112963196	0.0475818247	-0.0286912662	0.0873367822	-0.0434064758	-0.1345873121	0.0967630657	0.0266710675	-0.0771884847	-0.1370018109	-0.0938756527	0.0941233135	-0.018130396	0.0019878209	0.0249030565	-0.0427619103	-0.0385033427	0.0237952184	-0.1796600518	0.1399161469	-0.0454611928	-0.0525993124	0.0969811689	0.0171830499	0.0091395554	0.0302285532	0.2039712633	0.0989922847	0.1893270341	-0.0121599612	0.1286572136	0.0427010466	-0.0105612366	0.1317339426	0.0791141295	0.160939646	-0.0184442233	0.1011925299	0.0420693585	-0.1131567709	0.0475380363	0.0422788808	-0.1393631589	0.0188181803	0.0315388114	-0.183412419	0.0823275676	0.088826931	0.0754146368	-0.0140913981	-0.0391203419	0.0961354513	-0.2405172925	0.1229386494	0.1542554029	-0.194153545	0.0514633837	-0.093409559	-0.052597676	-0.0860631561	0.0301490887	0.1009730732	0.1329045742	0.088053882	-0.2033383479	0.0941499291	0.0437604133	0.1109629731	-0.0687337843	-0.111770173	0.0380026435	-0.1472858112	-0.0125257577	-0.161463787	0.0762357976	0.1451715497	0.1634644626	0.0201653593	0.1039338403	-0.1163778605	-0.0348235836	-0.101763442	0.0019857159	-0.0807213778	0.0463615701	0.066147298	-0.0113172575	0.0887363055	-0.0059006932	0.0401632638	0.2100817489	-0.1273375304	-0.0930066312	0.0612372959	-0.0707842104	0.0389427689	-0.2085850464	0.203971976	0.1761548394	0.1662510719	-0.0197550473	-0.1413246524	0.0578311484	0.1257436153	-0.091709361	0.0	0.103947	-0.014686	0.0108049788089999	0.000215678596	0.0318112	0.0048546999999999	0.0010119524454399	2.356811208999997e-05	-0.000280768	-0.011708368	7.8830669824e-08	0.0001370858812234	-1.95268e-05	1.4577599999999996e-05	3.8129591824e-10	2.1250642175999992e-10	-0.000227236	-4.978599999999999e-05	5.1636199696e-08	2.4786457959999992e-09	0.00139087	-0.0001001699999999	1.9345193569e-06	1.003402889999998e-08
3577.231866247343	1.015169460883044	12796587.824895447	1.03056903430957	10273.910678869728	-2.5698871395434253	105553240.63739344	6.604319909990688	3424.721767014244	-4.062480788115863	11728719.181461168	16.503750153810483	3799.3228371024734	5929.175569714948	1.089208	49.064232	0.027017092	0.0148194	-0.0181915862	0.1540289899	-0.0461833451	-0.0370648473	0.0819855477	-0.0228553997	-0.1113235749	-0.0541575475	0.0855539951	0.0559822376	-0.0134228727	-0.2315958201	-0.1302565395	0.0327178333	0.012909933	0.0724576957	-0.0332832387	-0.1320847789	0.1583270073	0.0703092835	0.266476277	0.0332314536	-0.0046069247	-0.004420371	0.1494422862	-0.1336300492	-0.0978817341	0.0971619184	0.1806695301	0.1890438152	0.0908104672	0.0321829925	0.0140582234	-0.1147679175	-0.0252026491	0.029959383	-0.1194117957	-0.0927691928	-0.1616993902	-0.1905325699	-0.1045218572	0.0262606955	0.0002631835	0.1199974838	0.0013348945	-0.0563070313	-0.0853221184	-0.0125982851	-0.1205141584	-0.0783638543	-0.2035464087	0.1291175042	0.0044126398	0.0914831987	0.1936185935	-0.0380810869	0.2330433946	0.0915892851	0.005237469	0.1437206632	0.0151419433	-0.0568568804	0.1070101323	0.084305505	-0.0502828628	-0.1107002485	-0.0295464409	0.1076633975	0.0017930156	-0.1771497131	0.128332595	-0.1051648061	-0.0260767649	0.059402221	0.1129495312	0.0951339487	-0.1093711574	-0.1246731565	-0.111476974	-0.0165970762	0.0535108474	-0.1127775302	-0.0797568041	-0.0133498093	-0.0286010098	0.14239558	-0.0765410371	-0.1382384695	-0.0802825537	0.337868153	-0.1041125579	0.0628561619	0.0958229789	0.0885364362	-0.0067155455	-0.1014398426	0.1018218933	0.193413948	0.0143953057	-0.0467954737	-0.2352319759	-0.0664437103	-0.0309601116	-0.0246515112	-0.1383592329	0.0711681327	0.1144323794	-0.1096405033	0.0	0.116891	0.0129439999999999	0.0136635058809999	0.0001675471359999	0.0340565	0.0022453	0.00115984519225	5.041372090000025e-06	-0.0055261	-0.005245332	3.053778121e-05	2.7513507790224e-05	-0.000100288	-8.07612e-05	1.0057682944e-08	6.522371425439999e-09	-0.000260544	-3.330799999999999e-05	6.7883175936e-08	1.1094228639999992e-09	0.00140845	1.7579999999999896e-05	1.9837314025e-06	3.0905639999999634e-10
3569.453545901129	-7.778320346214059	12740998.616346143	60.5022674083276	10252.029827037284	-21.880851832444023	105104115.57446212	478.77167691336894	3426.4850717426625	1.7633047284184613	11740799.94687532	3.109243565262904	3802.948635808926	5902.9545905288005	1.113898	50.176388	0.038542473	0.0208288	0.124832556	0.1639550247	-0.0191081381	0.1162182966	-0.2140161877	-0.0579691005	-0.0723156329	0.0667967726	0.0388907281	-0.0884459652	0.0515694428	0.0363363133	-0.1012841734	0.1247665554	0.013789666	0.0464453569	0.0750965385	0.1127575063	0.1063638171	0.0682462662	-0.029396908	0.0618498203	0.1093442166	0.0271907248	-0.049365237	0.0768410257	-0.1155456899	-0.1344511675	-0.1704835788	-0.0782221456	0.1577050408	-0.1404799672	-0.060086487	-0.0272504445	0.0125620967	0.0872628782	0.044835419	0.0128630079	-0.0203375885	0.0695067129	0.0161292512	-0.034093478	0.148851185	-0.0306433674	-0.1498653511	0.0866583297	0.0016695422	0.003907085	0.0023856155	-0.0325175741	0.1500236968	-0.1374387972	-0.0798914763	0.0723023776	-0.0306957444	0.1141655032	0.0922763117	-0.0439326854	-0.0502061877	0.133702084	-0.1142675443	-0.1656689552	0.1318707926	0.0074578208	0.0411832413	0.0538319285	-0.2047452004	-0.0094425197	0.0769003313	-0.0860130423	0.0495142592	-0.0743263549	-0.0076935542	0.0160566729	-0.0543189779	0.04118068	0.086125453	0.1393873416	-0.0469701053	-0.0133093111	0.096417345	-0.1561494427	0.0240918412	0.0139663909	0.1398040984	-0.0062896601	0.0880441643	0.0324481523	0.0567009694	-0.100964596	-0.0361928419	-0.0434901236	0.0614389519	-0.1182446088	0.0195176135	-0.0103291951	-0.1317097802	0.0416940948	0.1093300751	-0.166854668	0.0490743714	-0.1502903783	-0.2591849052	-0.0295198472	-0.1347625119	0.0837748356	0.101035011	-0.124451232	0.0	0.126784	0.009893	0.016074182656	9.787144900000024e-05	0.0381202	0.0040636999999999	0.00145314964804	1.651365768999997e-05	-0.000299227	0.005226873	8.9536797529e-08	2.7320201358129e-05	-0.000213736	-0.0001134479999999	4.568307769599999e-08	1.2870448703999997e-08	-0.000260544	0.0	6.7883175936e-08	0.0	0.00168218	0.00027373	2.8297295524e-06	7.492811290000001e-08
3564.466460050236	-4.987085850892981	12705421.14482306	24.871025284176973	10219.69708797796	-32.33273905932401	104442208.5700252	1045.4060150783366	3425.397940860333	-1.0871308823293475	11733351.05325021	1.1818535553141856	3795.961379132344	5864.993482080627	1.143778	51.522377	0.03084941	0.0239879	0.1225102731	-0.075437246	-0.0541178605	0.0211232781	-0.1268012801	0.0493995658	-0.1738619229	-0.1159360009	-0.0993311731	0.0159321091	0.0037790894	-0.0260406897	0.0930551953	0.0761359903	-0.0807707287	0.0005815993	-0.1635053792	-0.047349045	-0.0818723104	0.141504378	-0.0424577851	-0.0638582728	-0.1336976529	-0.1389740461	-0.0361310479	-0.0656826994	0.0873495679	-0.0892486154	-0.3060525522	0.0619578352	-0.0392796335	-0.0062371232	0.0810751006	-0.0118458395	0.0284092551	0.06277871	-0.0345754062	0.2004892689	0.0366030453	-0.0011936821	0.1529632756	-0.0407528167	0.0184701374	0.0545595186	0.0320801302	0.0603305044	0.0129926246	-0.0551590487	0.2295367941	-0.0276029059	0.1081594888	-0.0328405413	0.0481906955	-0.2035243309	-0.1437081085	0.038535316	-0.0620759203	0.0738720827	0.0465127098	-0.1473931647	0.1933317089	-0.0174213065	-0.0272931886	0.03859156	-0.1008653082	-0.1020339871	0.0709638143	0.1002082985	-0.0708502799	-0.0463767189	-0.1417336096	-0.0422775899	-0.0123796246	0.0140667603	0.0186154347	-0.1867398711	-0.0346206187	0.0984269617	0.0704977417	-0.1093104935	-0.0954431586	0.0925268817	0.1285271887	0.0701236198	0.0778097001	-0.144582594	0.0516587158	-0.1574070721	0.1223444308	-0.1156473055	0.0903558887	-0.003845785	0.0512532312	0.0154653546	0.007016411	0.0659724943	0.1429699896	0.0226993629	0.1175766675	0.1679854784	-0.1051286097	-0.0981185548	0.0017190321	-0.0343545006	-0.1305509005	0.0955218954	0.0857957478	-0.1357200277	0.0	0.103961	-0.022823	0.010807889521	0.000520889329	0.0316192	-0.006501	0.00099977380864	4.2263001e-05	-0.000301137	-1.909999999999987e-06	9.068349276900001e-08	3.648099999999949e-12	-0.000219916	-6.1800000000000255e-06	4.8363047056000014e-08	3.819240000000032e-11	-0.000260544	0.0	6.7883175936e-08	0.0	0.00165789	-2.4289999999999945e-05	2.7485992521e-06	5.900040999999972e-10
3572.182216937599	7.7157568873631135	12760485.79100522	59.53290434489132	10258.479884400407	38.78279642244706	105236409.5386478	1504.1052983449729	3430.285484473804	4.887543613470825	11766858.50499168	23.888082573579453	3808.297310957296	5890.674437010273	1.143798	51.523251	0.012586777	0.00727067	-0.0646530388	-0.0635674904	-0.0898467112	-0.0461422014	-0.0839950932	-0.0885408632	0.0179869257	0.2843604166	-0.1036130434	0.0014031191	0.031880033	0.0514272089	0.0046735926	-0.0814722516	0.0230858124	-0.0750359436	0.0399333696	0.1882752186	0.2011772628	0.0405497756	-0.0583552622	-0.0569237018	-0.015842201	-0.0264129742	0.0518648731	0.0201543189	-0.0126370799	0.103268662	0.0432334269	0.0381943492	-0.2157325636	-0.1764101528	-0.085375698	0.0742995458	-0.2128371145	-0.107519048	0.0530676549	0.1355577525	0.1899600928	-0.0145733053	0.0981151993	-0.0447941401	-0.0183357971	0.004350681	-0.0364676149	-0.0070163964	0.1382642122	0.1175694661	0.0671550039	-0.0436058674	-0.0068472735	-0.0113700534	-0.1207045667	-0.0785626637	-0.0306829	0.0605896475	0.0887131669	-0.0482089968	0.0863534256	0.0912546503	-0.0031671269	0.0291987044	0.0380446808	0.0003972806	-0.0184038106	-0.1850673018	-0.0543778173	-0.1177737606	0.110507816	0.1093118351	0.0847054144	-0.0374650554	0.1513485038	-0.082095464	-0.074683034	-0.1057419833	-0.0438630216	0.0482119245	0.0922735434	0.0873229262	-0.0314500466	0.0672950852	-0.0245687439	-0.0136750081	0.0766017335	-0.222638764	0.0236188478	-0.1507800941	-0.0320497949	-0.1028843313	-0.0736545415	0.0130011472	-0.0696560415	-0.0857124705	0.0677017576	-0.0723632706	-0.0774725936	0.0627247946	0.0215391507	-0.1567453732	-0.0126420109	0.0010715438	0.0566434201	-0.0391499549	-0.1257436153	0.1062887712	0.0689924054	-0.1431261759	0.0	0.103971	9.999999999996125e-06	0.0108099688409999	9.999999999992248e-11	0.0302518	-0.0013674	0.00091517140324	1.8697827600000036e-06	0.00339559	0.003696727	1.15300314481e-05	1.3665790512529e-05	-0.000305589	-8.567299999999998e-05	9.3384636921e-08	7.339862928999996e-09	-0.000260544	0.0	6.7883175936e-08	0.0	0.00159331	-6.458000000000006e-05	2.5386367560999995e-06	4.170576400000008e-09
3559.6931993132625	-12.489017624336611	12671415.67323709	155.9755612209905	10236.45337092702	-22.02651347338724	104784977.61516316	485.1672957933096	3421.396776545334	-8.888707928470012	11705955.902554804	79.00912863764566	3799.631032123504	5905.323964511923	1.154775	52.017742	0.0691069399999999	0.0404362	-0.1534193725	0.0710709928	0.0388483018	-0.0330940339	-0.0471318678	0.0598882526	0.1479524405	-0.1128937677	-0.0723459871	0.0505055011	0.1066720696	0.0985645812	0.0012714536	-0.0266758022	0.1825108784	-0.0404441083	-0.0303456996	-0.2004360432	-0.1107439035	-0.0564916316	-0.093241985	0.1072203486	0.0562067453	-0.0994401539	-0.0490647642	-0.0226797693	0.0414228003	0.0731717433	0.0468353235	0.1666365072	0.0169821594	0.094539658	0.0884871108	0.0042024761	0.0639533016	0.0376398569	0.2518353086	-0.129177468	0.1878286829	0.0899501392	-0.1406160335	0.0546251347	-0.0433578855	-0.0635592157	0.0851230886	0.2220895059	-0.0753172805	0.0142563241	-0.0503000088	-0.1401776599	0.0031911645	0.1419454612	-0.1450112767	0.1439428377	-0.018548849	-0.1078790151	-0.1091440907	0.1313190316	-0.101262046	-0.0616454397	-0.0121443725	-0.0596762696	0.0945011111	-0.0123734908	-0.00984898	0.1347636384	-0.0019582887	0.0013826896	0.0758792383	0.115345948	-0.0873062965	0.052657203	0.0133847699	0.1098974915	-0.2402171611	0.1683432285	0.1157386721	0.0279910056	0.0591441539	0.1110924473	-0.0669641447	-0.0073317549	-0.1803736757	0.0192069184	0.1099014853	0.1737076222	0.0134207908	0.0157615166	0.0690592676	0.0170804382	-0.1806216613	0.1010804906	0.1058259945	0.0926541217	-0.0389563418	0.1970370056	0.027433981	-0.0012923971	-0.0377860817	0.0263695695	0.0898014481	-0.0197507744	0.0445973921	-0.0439007383	-0.1203625908	0.1159649805	0.0509313134	-0.1464588945	0.0	0.100513	-0.0034579999999999	0.010102863169	1.1957763999999925e-05	0.0264731	-0.0037786999999999	0.00070082502361	1.4278573689999997e-05	-0.01589	-0.01928559	0.0002524921	0.0003719339816481	0.00024807	0.000553659	6.153872489999999e-08	3.06538288281e-07	-0.000526868	-0.000266324	2.77589889424e-07	7.092847297600003e-08	0.0015616	-3.17099999999999e-05	2.43859456e-06	1.0055240999999935e-09
3561.380401631936	1.6872023186733711	12683430.36512805	2.8466516641368007	10226.955225006352	-9.49814592066832	104590613.17428473	90.21477593030828	3424.9123416641382	3.515565118804261	11730024.548083331	12.35919810455322	3795.9715060309886	5894.522385501627	1.199638	54.038612	0.048462125	0.0245774	0.1455869084	0.0639126457	0.0957011216	0.0801409399	0.0372054521	0.0789671174	0.056595361	0.0221891282	-0.0489871571	0.2226121043	-0.0401154406	0.0369723898	0.0168261237	0.198634067	-0.0005490481	0.2442949282	-0.0234320215	0.0494903107	-0.0458156012	-0.1023881694	0.0180941858	0.1143214466	0.0789939098	-0.0039086074	0.163916067	0.2284404393	-0.050946779	0.0740762772	0.0393317826	-0.0512609828	0.0515895404	-0.0806671202	0.0612952083	0.0088298161	-0.0315071856	0.0367181979	-0.2875546666	0.0821688846	-0.1372816668	-0.0028682976	-0.0324484003	-0.0399351426	0.0353519402	-0.0840721311	0.0938156754	-0.0356973133	-0.1878477365	0.0610241876	-0.0121422319	0.1733874945	0.1329111969	0.1171358756	-0.0309750093	-0.0130834952	-0.0468198775	0.098053568	0.0641006867	0.1247320462	-0.1499051874	-0.1870414632	-0.0727939881	-0.0076860311	0.092973613	-0.0212742323	0.0274685263	0.0230335004	-0.2158410787	0.0078717831	-0.0854116406	-0.1463419691	0.0794623739	-0.166337207	-0.0904387166	-0.0844888154	0.1990642021	-0.1058409598	-0.0403942757	0.0774704107	-0.0305419242	0.0272187641	0.1462002024	0.0435888517	-0.1017084143	-0.1113269595	-0.173418675	0.165770725	0.1872129623	-0.0492872934	0.0946303575	0.0033096973	0.0598746644	0.0799535941	0.0641718163	-0.0135018681	0.1302746833	0.1953409475	0.0095425417	-0.0346876223	0.0992492514	0.0777968318	0.0692177115	-0.0153020117	-0.0304904489	-0.0486014302	-0.1144323794	0.124451232	0.03194173	-0.145623333	0.0	0.0949782	-0.0055348	0.00902085847524	3.063401104000007e-05	0.0243477	-0.0021253999999999	0.00059281049529	4.517325159999998e-06	-0.00480593	0.01108407	2.30969631649e-05	0.0001228566077649	1.74469e-05	-0.0002306230999999	3.0439431961000004e-10	5.318701425360999e-08	-0.000260544	0.000266324	6.7883175936e-08	7.092847297600003e-08	0.00146419	-9.741000000000004e-05	2.1438523561e-06	9.488708100000006e-09
3571.610487445558	10.23008581362228	12756401.474031098	104.65465575407586	10257.477786775917	30.522561769565076	105215850.54620136	931.6267769769154	3433.6155881730647	8.70324650892644	11789716.007345062	75.74649979514028	3803.135407019083	5851.295347737503	1.152454	51.913177	0.059799475	0.0316402	0.0460451564	-0.1120046593	-0.027985697	-0.0108101751	-0.0135950766	0.1651588273	0.1565836466	-0.0268416957	0.118870189	-0.0606393133	0.0633095248	-0.2405002021	-0.0127895356	-0.0714565659	-0.1784066708	-0.110018516	-0.0828294881	0.1295094317	0.0392148189	9.32463e-05	-0.1607759372	0.1037774989	0.1392513031	0.281225829	-0.0962235539	-0.1377070855	0.0349460558	-0.0062633271	0.025338967	0.1439256377	0.011668764	0.0034159033	-0.1579442554	0.2082311705	0.0721036902	0.0654488651	0.153457958	0.1064261131	-0.0866560964	-0.0473936576	0.0376438574	0.18306231	0.0404455844	-0.1634294824	0.0152970919	-0.0078727578	-0.1442340606	0.1134836962	0.1122214338	0.1583649502	-0.1801259738	-0.0440740829	0.068819272	0.0126457142	-0.0723865479	-0.1424223416	-0.0681805924	-0.1554713004	0.1646319984	-0.0677477131	-0.0060016622	-0.139890293	0.2063046922	-0.0860527848	0.0747487175	-0.0895439901	0.0914300397	-0.0573817585	-0.0245162303	-0.0314484547	-0.1473927509	0.2284295808	-0.1231449082	-0.2987483002	-0.2041123157	-0.1994188258	0.002754329	0.0008333595	-0.1136084353	-0.0208608981	-0.1374815884	-0.0537682085	0.1495975066	-0.1429029017	0.0067600229	0.0263056926	0.0056964097	-0.0307136278	-0.1757811259	-0.0413664128	0.0610567893	0.0322021057	0.0175162885	0.1131225596	-0.1359909204	0.0607248992	-0.2700308242	0.1312490241	0.0452010786	-0.0386886106	-0.0731029655	-0.029197024	0.0098217686	-0.0532466671	-0.1079800393	0.1316604456	0.0123698405	-0.1406432718	0.0	0.0874445999999999	-0.0075336	0.0076465580691599	5.6755128960001485e-05	0.0262349	0.0018871999999999	0.00068826997801	3.5615238399999947e-06	-0.025265	-0.02045907	0.0006383202249999	0.0004185735452648	0.000264551	0.0002471041	6.9987231601e-08	6.106043623681003e-08	-0.000560512	-0.000299968	3.14173702144e-07	8.998080102400001e-08	0.00151551	5.13200000000001e-05	2.2967705601000004e-06	2.6337424000000103e-09
